"","Name...1","cest33 neg endo ms2 1","cest33 neg endo ms2 2","cest33 neg exo ms2 1","cest33 neg exo ms2 2","neg glo1 endo ms2 top5","neg glo1 exo ms2 top5","neg n2 endo ms2 top5","neg n2 exo ms2 top5","Group","Size","Name...12","Mass","m/z","RT","Adduct","Name...17","name","formula","adduct","evidence","MSI Level","Comment","ChEBI ID","SIRIUS_molecularFormula","SIRIUS_adduct"
"5396","Cluster_5396",NA,NA,NA,NA,231429.875,NA,295386.0625,NA,"4203",2,"Cluster_5396",537.377486338269,536.370210338269,20.9011390239623,"M-H","Cluster_5396",NA,NA,NA,NA,NA,NA,NA,"C27H56NO7P|C34H51NO4|C25H47N9O4|C29H51N3O6|C24H51N5O8|C27H51N7O2S|C30H47N7O2|C26H43N13|C28H52N5O3P|C23H52N7O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5397","Cluster_5397",NA,NA,NA,NA,NA,1491532.625,NA,1260339.25,"4222",2,"Cluster_5397",541.263369900825,540.256093900825,9.63711101530867,"M-H","Cluster_5397",NA,NA,NA,NA,NA,NA,NA,"C23H44NO11P|C19H40N7O9P|C27H44NO6PS|C22H45N3O8P2|C20H36N11O5P|C18H41N9O6P2|C24H40N5O7P|C15H36N13O7P|C22H44N3O8PS|C17H40N11O5PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5398","Cluster_5398",NA,NA,NA,NA,NA,NA,413390.15625,NA,"4235",2,"Cluster_5398",542.153210146386,541.145934146386,11.9333614349548,"M-H","Cluster_5398",NA,NA,NA,NA,NA,NA,NA,"C20H27N6O10P|C16H23N12O8P|C15H27N8O12P|C18H32N4O11P2|C19H31N2O14P|C17H36O15P2|C24H31O12P|C23H32N2O9P2|C25H27N4O8P|C16H37N2O12P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5399","Cluster_5399",NA,NA,NA,NA,272968.15625,NA,NA,NA,"4285",2,"Cluster_5399",547.325428040985,546.318152040985,18.648966347852,"M-H","Cluster_5399",NA,NA,NA,NA,NA,NA,NA,"",""
"5400","Cluster_5400",153566.09375,103548.8125,NA,NA,816061.8125,NA,403792.5625,NA,"4312",2,"Cluster_5400",555.309110117328,554.301834117328,15.8381403741933,"M-H","Cluster_5400",NA,NA,NA,NA,NA,NA,NA,"C25H51NO8P2|C21H46N7O8P|C23H41N9O7|C21H47N7O6P2|C27H46N3O7P|C22H45N5O11|C21H45N7O8S|C24H37N13O3|C26H47N5O4P2|C24H45N9O2S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5401","Cluster_5401",5546353,5906043,NA,NA,NA,NA,NA,NA,"4331",3,"Cluster_5401",561.159144803706,560.151868803706,0.727329096931507,"M-H","Cluster_5401",NA,NA,NA,NA,NA,NA,NA,"",""
"5402","Cluster_5402",522925.03125,366713.03125,NA,NA,NA,NA,NA,NA,"4333",2,"Cluster_5402",561.229363689423,560.222087689423,14.9632333333333,"M-H","Cluster_5402",NA,NA,NA,NA,NA,NA,NA,"",""
"5403","Cluster_5403",898101.25,982077.5,NA,NA,193772.375,NA,27988.599609375,NA,"4347",2,"Cluster_5403",563.323088706565,562.315812706565,15.1768652912585,"M-H","Cluster_5403",NA,NA,NA,NA,NA,NA,NA,"C27H50NO9P|C23H46N7O7P|C26H51N3O6P2|C22H50N3O11P|C21H51N5O8P2|C23H45N7O9|C20H50N7O7PS|C23H53N2O9P2|C25H48N4O8P|C22H52N4O8PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5404","Cluster_5404",NA,NA,NA,NA,430530.3125,NA,594273.5,NA,"105",2,"Cluster_5404",517.316045459755,562.314248459755,14.6852012410295,"M+FA-H","Cluster_5404",NA,NA,NA,NA,NA,NA,NA,"",""
"5405","Cluster_5405",139814.03125,260587.359375,293218.8125,374566.375,NA,53973.53125,NA,22836.6796875,"4400",2,"Cluster_5405",571.289107725381,570.281831725381,15.4669291177575,"M-H","Cluster_5405",NA,NA,NA,NA,NA,NA,NA,"",""
"5406","Cluster_5406",NA,NA,NA,NA,NA,207415.078125,633756.875,550458.1875,"4415",2,"Cluster_5406",575.176834672926,574.169558672926,8.28382821474399,"M-H","Cluster_5406",NA,NA,NA,NA,NA,NA,NA,"C19H31N9O8P2|C21H26N11O7P|C26H26N9O5P|C16H26N13O9P|C18H35N5O12P2|C17H36N7O9P3|C16H40N3O13P3|C20H27N13O4P2|C17H39NO16P2|C18H30N11O7PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5407","Cluster_5407",NA,NA,NA,NA,NA,NA,730584.9375,NA,"4420",2,"Cluster_5407",577.227399093809,576.220123093809,7.46838954589884,"M-H","Cluster_5407",NA,NA,NA,NA,NA,NA,NA,"C25H40NO12P|C19H41N5O11P2|C21H36N7O10P|C20H40N3O14P|C17H32N13O8P|C15H37N11O9P2|C16H36N9O12P|C24H41N3O9P2|C22H32N11O6P|C24H40N3O9PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5408","Cluster_5408",3430597.5,3722429,NA,NA,NA,NA,NA,NA,"4422",2,"Cluster_5408",577.229307509311,576.222031509311,9.5704634037333,"M-H","Cluster_5408",NA,NA,NA,NA,NA,NA,NA,"C25H40NO12P|C20H37N9O7P2|C22H32N11O6P|C19H41N5O11P2|C21H36N7O10P|C26H36N5O8P|C24H41N3O9P2|C25H37N7O5P2|C27H32N9O4P|C22H46NO10P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5409","Cluster_5409",NA,NA,NA,NA,NA,NA,402823.4375,NA,"4430",2,"Cluster_5409",578.165708842077,577.158432842077,8.98754556569573,"M-H","Cluster_5409",NA,NA,NA,NA,NA,NA,NA,"C26H31N2O11P|C20H32N6O10P2|C22H27N8O9P|C16H28N12O8P2|C21H31N4O13P|C23H23N12O5P|C18H23N14O7P|C27H27N6O7P|C15H32N8O12P2|C21H28N10O6P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5410","Cluster_5410",NA,NA,NA,NA,578167.5625,NA,377304.03125,NA,"4438",2,"Cluster_5410",579.289275577157,578.281999577157,14.7354582697701,"M-H","Cluster_5410",NA,NA,NA,NA,NA,NA,NA,"",""
"5411","Cluster_5411",150113.03125,67954.796875,NA,NA,533652.4375,NA,448561.84375,NA,"4453",2,"Cluster_5411",579.353475525767,578.346199525767,16.5758608237186,"M-H","Cluster_5411",NA,NA,NA,NA,NA,NA,NA,"",""
"5412","Cluster_5412",NA,NA,NA,NA,620426.4375,NA,346245.625,NA,"4459",2,"Cluster_5412",581.323674862303,580.316398862303,16.1748452245661,"M-H","Cluster_5412",NA,NA,NA,NA,NA,NA,NA,"C27H53NO8P2|C24H48N5O9P|C30H47NO10|C29H48N3O7P|C23H49N7O6P2|C24H47N5O11|C23H47N7O8S|C25H43N9O7|C31H43N5O6|C21H39N15O5","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5413","Cluster_5413",NA,NA,NA,NA,NA,NA,485486.25,NA,"4481",2,"Cluster_5413",583.13509134424,582.12781534424,10.9635,"M-H","Cluster_5413",NA,NA,NA,NA,NA,NA,NA,"C21H27N7O9P2|C20H31N3O13P2|C16H27N9O11P2|C14H31N7O14P2|C14H32N7O12P3|C16H26N9O13P|C17H37N3O11P4|C17H35N3O13P2S|C22H26N5O12P|C17H23N13O7P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5414","Cluster_5414",NA,NA,NA,NA,203297.3125,328269.53125,245513.90625,730821,"4493",2,"Cluster_5414",585.290885367563,584.283609367563,12.2710844205896,"M-H","Cluster_5414",NA,NA,NA,NA,NA,NA,NA,"C25H48NO12P|C21H44N7O10P|C32H43NO9|C26H44N5O8P|C22H40N11O6P|C24H49N3O9P2|C29H45O12|C23H39N9O9|C29H48NO7PS|C27H43N3O11","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5415","Cluster_5415",NA,NA,NA,NA,NA,1092905.625,NA,NA,"4499",2,"Cluster_5415",586.707741030168,585.700465030168,4.07272156590476,"M-H","Cluster_5415",NA,NA,NA,NA,NA,NA,NA,"",""
"5416","Cluster_5416",3089396.25,4108939,2224185.75,1937837.625,NA,NA,NA,NA,"4528",2,"Cluster_5416",589.905350066688,588.898074066688,20.9292526941234,"M-H","Cluster_5416",NA,NA,NA,NA,NA,NA,NA,"C18H10N2O13S4|C10H6O29|C9H6N2O28|C12H6N4O20S2|C22H10N2O8S5|C15H6N6O14S3|C17H6N2O18S2|C13H6N2O23S|C19H14N2O8S6|C21H6N2O13S3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5417","Cluster_5417",5076932.5,4340435.5,3991188.5,3207174.5,NA,NA,NA,NA,"4530",3,"Cluster_5417",589.905399110696,588.898123110696,21.2014293068212,"M-H","Cluster_5417",NA,NA,NA,NA,NA,NA,NA,"C8H8N4O23P2|C6H13N2O24P3|C7H12O27P2|C7H9N6O20P3|C9H6N2O28|C14H4N6O17P2|C13H8N2O21P2|C17H10N2O14P4|C20H4N2O16P2|C14H5N6O15P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5418","Cluster_5418",NA,NA,NA,NA,NA,NA,521918.46875,NA,"4538",2,"Cluster_5418",591.157089507815,590.149813507815,6.37477029682885,"M-H","Cluster_5418",NA,NA,NA,NA,NA,NA,NA,"C24H34NO12PS|C19H35N3O14P2|C14H35N5O16P2|C20H30N7O10PS|C15H31N9O12P2|C20H31N7O10P2|C18H36N5O11P3|C22H26N9O9P|C17H26N11O11P|C18H22N15O7P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5419","Cluster_5419",NA,NA,NA,NA,302121,NA,600683.875,NA,"4560",2,"Cluster_5419",597.327097298822,596.319821298821,13.2999840719476,"M-H","Cluster_5419",NA,NA,NA,NA,NA,NA,NA,"C27H52NO11P|C23H48N7O9P|C26H53N3O8P2|C26H52N3O8PS|C34H48NO6P|C28H48N5O7P|C29H47N3O10|C20H50N6O12P|C25H43N9O8|C19H44N13O7P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5420","Cluster_5420",NA,NA,NA,NA,NA,NA,468710.25,NA,"4565",2,"Cluster_5420",598.311150645241,597.303874645241,16.2191664994451,"M-H","Cluster_5420",NA,NA,NA,NA,NA,NA,NA,"C27H51O12P|C23H47N6O10P|C29H46N2O11|C34H46O9|C25H42N8O9|C30H42N6O7|C26H38N12O5|C28H47N4O8P|C26H52N2O9P2|C25H49N3O11P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5421","Cluster_5421",191414.1875,978015.0625,326631.4375,370447.875,NA,NA,NA,NA,"4575",2,"Cluster_5421",599.52519940261,598.51792340261,21.6240808423813,"M-H","Cluster_5421",NA,NA,NA,NA,NA,NA,NA,"",""
"5422","Cluster_5422",189437.328125,386878.53125,NA,17732.744140625,NA,NA,NA,NA,"4574",2,"Cluster_5422",599.523471122059,598.516195122059,21.8222640691488,"M-H","Cluster_5422",NA,NA,NA,NA,NA,NA,NA,"",""
"5423","Cluster_5423",1335482.25,1448279.875,549951.875,649563.375,87190.546875,NA,NA,NA,"4585",2,"Cluster_5423",601.261142707135,600.253866707135,15.8803109854773,"M-H","Cluster_5423",NA,NA,NA,NA,NA,NA,NA,"C28H44NO11P|C22H45N5O10P2|C23H44N3O13P|C28H45NO9P2|C24H48N3O8PS2|C24H40N7O9P|C30H39N3O10|C26H35N9O8|C25H49NO9P2S|C22H46N5O8P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5424","Cluster_5424",NA,NA,NA,NA,NA,731358.25,NA,1385378.5,"4584",2,"Cluster_5424",601.237177125259,600.229901125259,8.84846864097529,"M-H","Cluster_5424",NA,NA,NA,NA,NA,NA,NA,"C26H40N3O11P|C21H40N5O13P|C16H37N13O8P2|C22H36N9O9P|C18H32N15O7P|C26H41N3O9P2|C25H40N5O8PS|C15H41N9O12P2|C14H42N11O9P3|C19H45N3O14P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5425","Cluster_5425",553179.4375,570446.375,205.953063964844,NA,356423.59375,NA,202026,NA,"4589",2,"Cluster_5425",601.261226986028,600.253950986027,15.7012333333333,"M-H","Cluster_5425",NA,NA,NA,NA,NA,NA,NA,"",""
"5426","Cluster_5426",1335482.25,1448279.875,549951.875,649563.375,87190.546875,NA,NA,NA,"4586",2,"Cluster_5426",601.261142707135,600.253866707135,15.8803109854773,"M-H","Cluster_5426",NA,NA,NA,NA,NA,NA,NA,"",""
"5427","Cluster_5427",105516.6171875,228505.359375,119554.6796875,237852.4375,156358.84375,NA,631994.875,NA,"4593",2,"Cluster_5427",601.297682222951,600.290406222951,16.0721835398419,"M-H","Cluster_5427",NA,NA,NA,NA,NA,NA,NA,"C29H48NO10P|C24H48N3O12P|C23H49N5O9P2|C29H49NO8P2|C25H44N7O8P|C22H48N7O8PS|C31H44N3O7P|C21H40N13O6P|C28H48N3O7PS|C30H44N5O6P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5428","Cluster_5428",1610435.75,1380948.875,NA,NA,NA,151664.875,NA,16893.03515625,"4603",2,"Cluster_5428",603.162804480471,602.155528480471,8.92751707756491,"M-H","Cluster_5428",NA,NA,NA,NA,NA,NA,NA,"",""
"5429","Cluster_5429",NA,NA,NA,NA,65946.078125,NA,287985.71875,NA,"4626",3,"Cluster_5429",603.316825185029,602.309549185028,12.6809130567351,"M-H","Cluster_5429",NA,NA,NA,NA,NA,NA,NA,"",""
"5430","Cluster_5430",NA,NA,NA,NA,314674.75,NA,595760.25,NA,"4625",3,"Cluster_5430",603.315785086413,602.308509086413,12.9727995602296,"M-H","Cluster_5430",NA,NA,NA,NA,NA,NA,NA,"C29H50NO10P|C30H50ClNO9|C26H46ClN7O7|C31H46ClN5O5|C30H51Cl2N3O5|C25H46N7O8P|C22H42ClN13O5|C30H46N5O6P|C29H51ClN3O6P|C28H51N3O7P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5431","Cluster_5431",NA,NA,127310.1640625,168538.703125,NA,NA,NA,NA,"4633",2,"Cluster_5431",606.89708340055,605.88980740055,23.9289510711451,"M-H","Cluster_5431",NA,NA,NA,NA,NA,NA,NA,"C10H10N7O14P5|C18H13N3O9S6|C11H9N5O17P4|C12H7N3O22P2|C9H14N3O18P5|C16H9N3O15P4|C6H8N7O21P3|C8H6N3O27P|C10H13NO21P4|C15H9N7O10S5","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5432","Cluster_5432",NA,NA,NA,NA,1647145,4295600.5,901669.625,3684964.5,"4636",2,"Cluster_5432",607.275002529365,606.267726529365,11.763175830321,"M-H","Cluster_5432",NA,NA,NA,NA,NA,NA,NA,"C27H46NO12P|C21H47N5O11P2|C24H50NO12PS|C22H46N3O14P|C17H42N11O11P|C18H42N9O12P|C19H38N13O8P|C23H42N7O10P|C22H43N9O7P2|C17H43N11O9P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5433","Cluster_5433",243938.390625,NA,181024.515625,63502.65625,NA,NA,NA,NA,"4644",2,"Cluster_5433",610.565419898076,609.558143898076,24.6214838573968,"M-H","Cluster_5433",NA,NA,NA,NA,NA,NA,NA,"",""
"5434","Cluster_5434",3498519.75,NA,4743809,5769673,NA,NA,NA,NA,"4646",2,"Cluster_5434",611.132831405432,610.125555405432,8.97682051430578,"M-H","Cluster_5434",NA,NA,NA,NA,NA,NA,NA,"C21H29N3O16S|C26H29NO14S|C20H25N11O8S2|C27H25N5O10S|C27H33NO9S3|C22H25N7O12S|C23H21N11O8S|C30H29NO9S2|C17H21N15O9S|C19H29N7O12S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"5435","Cluster_5435",365481.71875,392434.25,NA,NA,NA,NA,NA,NA,"4652",2,"Cluster_5435",612.946864422713,611.939588422713,1.42130465104725,"M-H","Cluster_5435",NA,NA,NA,NA,NA,NA,NA,"",""
"5436","Cluster_5436",769555.5625,750282.4375,NA,NA,NA,NA,NA,NA,"4666",3,"Cluster_5436",615.276864554956,614.269588554956,17.4056620061042,"M-H","Cluster_5436",NA,NA,NA,NA,NA,NA,NA,"",""
"5437","Cluster_5437",303726.78125,428271,NA,NA,567201.1875,NA,658214.3125,NA,"4702",2,"Cluster_5437",619.31303886008,618.30576286008,13.5126703765254,"M-H","Cluster_5437",NA,NA,NA,NA,NA,NA,NA,"",""
"5438","Cluster_5438",179127.78125,481084.59375,NA,NA,NA,NA,NA,NA,"4735",2,"Cluster_5438",623.585409048207,622.578133048206,19.3922916056253,"M-H","Cluster_5438",NA,NA,NA,NA,NA,NA,NA,"",""
"5439","Cluster_5439",NA,669183.6875,NA,533920.625,NA,NA,NA,NA,"4738",2,"Cluster_5439",624.587706239947,623.580430239947,24.763846354079,"M-H","Cluster_5439",NA,NA,NA,NA,NA,NA,NA,"",""
