Name;name;formula;adduct;evidence;m/z;RT
Cluster_3712;;;;;614.2956731;11.07031346
Cluster_3713;;;;;614.2696266;16.47193871
Cluster_3714;;;;;614.2700017;15.68966069
Cluster_3715;;;;;614.2695828;16.20173967
Cluster_3716;;;;;614.3318658;14.97148344
Cluster_3717;;;;;614.2957934;9.523946092
Cluster_3718;;;;;614.2958244;9.64777996
Cluster_3719;;;;;614.2864958;11.91214743
Cluster_3720;;;;;614.3317413;14.87982019
Cluster_3721;;;;;615.1758246;8.568646389
Cluster_3722;;;;;615.5215532;24.59533766
Cluster_3723;;;;;616.1341278;11.08057551
Cluster_3724;tyglu#4;C28H32N3O11P;[M-H]-;ms2 match;616.1704622;7.646532408
Cluster_3725;;;;;616.2155935;8.223444631
Cluster_3726;;;;;616.2165088;8.847596769
Cluster_3727;;;;;616.2176527;9.567159956
Cluster_3728;;;;;616.2165082;10.57096236
Cluster_3729;;;;;616.2176527;9.567159956
Cluster_3730;;;;;616.3115886;9.854665567
Cluster_3731;;;;;616.2845041;17.74292592
Cluster_3732;;;;;616.3115886;9.854665567
Cluster_3733;;;;;617.1544168;7.063894744
Cluster_3734;;;;;617.1543531;7.183805908
Cluster_3735;;;;;617.1543819;9.31334888
Cluster_3736;;;;;617.2741382;14.25616738
Cluster_3737;;;;;617.2739626;14.32917712
Cluster_3738;;;;;617.2740216;14.55824314
Cluster_3739;;;;;617.2739484;14.63563001
Cluster_3740;;;;;617.2738422;14.78106372
Cluster_3741;;;;;617.2739145;15.20437401
Cluster_3742;;;;;617.2738276;15.5078062
Cluster_3743;;;;;618.1500025;5.713259609
Cluster_3744;;;;;618.3058667;12.38339568
Cluster_3745;;;;;618.3057876;12.53381254
Cluster_3746;;;;;618.3056861;12.60718907
Cluster_3747;;;;;618.3058189;12.80123755
Cluster_3748;;;;;618.305727;12.98316899
Cluster_3749;;;;;618.3057098;13.4317926
Cluster_3750;;;;;618.3058712;13.57674014
Cluster_3751;;;;;618.3796648;18.78117419
Cluster_3752;;;;;618.3780128;18.85843948
Cluster_3753;;;;;619.0400483;5.957083333
Cluster_3754;;;;;619.2898974;15.14686883
Cluster_3755;;;;;619.2895745;15.44462247
Cluster_3756;;;;;619.2898124;15.56528969
Cluster_3757;;;;;619.3095607;13.18778139
Cluster_3758;;;;;620.3181411;16.1692393
Cluster_3759;;;;;620.3216443;13.08282564
Cluster_3760;;;;;620.3216794;13.39088475
Cluster_3761;;;;;620.3181411;16.1692393
Cluster_3762;;;;;620.3596453;16.464
Cluster_3763;;;;;620.3181237;16.19741667
Cluster_3764;;;;;620.3579895;16.59124318
Cluster_3765;;;;;620.3579895;16.59124318
Cluster_3766;;;;;621.3137911;10.02715349
Cluster_3767;;;;;622.3002726;12.753308
Cluster_3768;;;;;622.3341722;17.15509333
Cluster_3769;;;;;622.3738694;17.41979187
Cluster_3770;;;;;622.3364771;13.78799086
Cluster_3771;;;;;622.3363418;14.16268717
Cluster_3772;;;;;622.3742312;17.48746241
Cluster_3773;;;;;622.372434;18.0492999
Cluster_3774;;;;;622.5780503;21.20189517
Cluster_3775;;;;;623.1281096;14.66581742
Cluster_3776;;;;;623.1279424;14.9285062
Cluster_3777;;;;;623.5816517;24.92212919
Cluster_3778;;;;;624.1496698;10.40830879
Cluster_3779;;;;;624.279924;11.0626503
Cluster_3780;;;;;624.3160138;13.63506592
Cluster_3781;;;;;624.3161412;14.20254748
Cluster_3782;;;;;625.1240591;14.93324723
Cluster_3783;;;;;625.1443623;8.059618752
Cluster_3784;;;;;625.3215404;8.410408695
Cluster_3785;;;;;626.295686;9.671327819
Cluster_3786;;;;;626.2955636;9.828597633
Cluster_3787;;;;;626.2957147;10.00656436
Cluster_3788;;;;;626.2957738;11.30448689
Cluster_3789;;;;;626.2955935;12.07133945
Cluster_3790;;;;;626.3319205;14.62470099
Cluster_3791;;;;;626.331746;14.71015
Cluster_3792;;;;;626.3318432;15.54698163
Cluster_3793;;;;;626.3317208;14.80129761
Cluster_3794;;;;;626.3680314;18.01085228
Cluster_3795;;;;;628.2856484;17.09044798
Cluster_3796;;;;;628.3084955;10.0442884
Cluster_3797;;;;;628.3104827;10.21630746
Cluster_3798;;;;;628.3104786;10.39289383
Cluster_3799;;;;;628.3482114;16.77887879
Cluster_3800;;;;;628.3839447;17.94797744
Cluster_3801;;;;;628.3103505;12.78025848
Cluster_3802;;;;;628.3103402;11.61408264
Cluster_3803;;;;;628.3104883;13.65552273
Cluster_3804;;;;;628.3839447;17.94797744
Cluster_3805;;;;;628.3837821;18.05105633
Cluster_3806;;;;;628.347728;16.5849554
Cluster_3807;;;;;628.3482114;16.77887879
Cluster_3808;;;;;628.3443732;15.68821221
Cluster_3809;;;;;628.3837821;18.05105633
Cluster_3810;;;;;630.1961169;8.516922985
Cluster_3811;;;;;632.1658531;6.835254808
Cluster_3812;;;;;632.2843953;12.71806224
Cluster_3813;;;;;632.2842556;12.85620154
Cluster_3814;;;;;632.284427;13.62136728
Cluster_3815;;;;;632.3183491;15.83603161
Cluster_3816;;;;;633.3259987;9.155390603
Cluster_3817;;;;;633.3259479;6.772589603
Cluster_3818;;;;;634.227632;6.517473678
Cluster_3819;;;;;634.1916296;8.530250443
Cluster_3820;;;;;634.2379109;14.73649169
Cluster_3821;;;;;634.2380012;14.91025345
Cluster_3822;;;;;634.3001419;14.45315
Cluster_3823;;;;;634.2379109;14.73649169
Cluster_3824;;;;;634.2380012;14.91025345
Cluster_3825;;;;;634.2380724;15.53587337
Cluster_3826;;;;;634.300209;14.34928757
Cluster_3827;;;;;634.2380192;14.71015
Cluster_3828;;;;;634.3002654;13.86661467
Cluster_3829;;;;;634.300209;14.34928757
Cluster_3830;;;;;634.3002376;13.47154619
Cluster_3831;;;;;634.3002392;13.52613922
Cluster_3832;;;;;634.3000241;12.98765654
Cluster_3833;;;;;634.3337336;16.84948003
Cluster_3834;;;;;634.3744071;17.10491478
Cluster_3835;;;;;634.3724987;17.20216667
Cluster_3836;;;;;636.2064092;7.965506988
Cluster_3837;;;;;636.2063846;9.198166195
Cluster_3838;;;;;636.2540177;15.17850764
Cluster_3839;;;;;636.2538294;15.40387358
Cluster_3840;;;;;636.3160615;14.699
Cluster_3841;;;;;636.2540177;15.17850764
Cluster_3842;;;;;636.3161548;14.6065059
Cluster_3843;;;;;636.316014;13.78952053
Cluster_3844;;;;;636.593876;21.2012205
Cluster_3845;;;;;637.2176344;8.301444863
Cluster_3846;;;;;638.2004745;7.886828697
Cluster_3847;;;;;638.2220852;5.406034144
Cluster_3848;;;;;638.2696574;15.89740894
Cluster_3849;;;;;638.269716;16.11319428
Cluster_3850;;;;;638.3320352;15.46310317
Cluster_3851;;;;;638.2696574;15.89740894
Cluster_3852;;;;;638.3315993;15.04972284
Cluster_3853;;;;;638.3317582;15.35275816
Cluster_3854;;;;;638.3316322;14.3845064
Cluster_3855;;;;;638.3317466;14.45702074
Cluster_3856;;;;;639.4845071;21.67615403
Cluster_3857;;;;;640.2098911;14.81633567
Cluster_3858;;;;;640.2844361;16.6955
Cluster_3859;;;;;640.3475256;16.45123333
Cluster_3860;;;;;640.3103571;10.1350927
Cluster_3861;;;;;640.3476163;16.34615047
Cluster_3862;;;;;640.347593;15.97857536
Cluster_3863;;;;;640.3464501;16.09680624
Cluster_3864;;;;;640.3476163;16.34615047
Cluster_3865;;;;;640.3463439;15.43432143
Cluster_3866;;;;;640.3464321;15.5212683
Cluster_3867;;;;;640.5535332;22.18904102
Cluster_3868;;;;;640.554464;22.42082417
Cluster_3869;;;;;640.5542081;22.49883972
Cluster_3870;;;;;640.5935259;21.452
Cluster_3871;;;;;640.5560112;23.03868842
Cluster_3872;;;;;640.589891;21.19916667
Cluster_3873;;;;;641.1078189;21.51959636
Cluster_3874;;;;;641.1077928;21.63624851
Cluster_3875;;;;;641.3422627;14.81882727
Cluster_3876;;;;;642.2321961;10.4342253
Cluster_3877;;;;;642.2321961;10.4342253
Cluster_3878;;;;;642.3262312;10.70906667
Cluster_3879;;;;;642.2324059;11.8645337
Cluster_3880;;;;;642.2321036;10.45448333
Cluster_3881;;;;;642.3262312;10.71388915
Cluster_3882;;;;;642.3261921;10.88007343
Cluster_3883;;;;;642.3263983;14.45315
Cluster_3884;;;;;642.3261785;13.59105861
Cluster_3885;;;;;642.3262043;13.65076827
Cluster_3886;;;;;642.3262312;10.71388915
Cluster_3887;;;;;642.3261921;10.88007343
Cluster_3888;;;;;642.3623708;17.55277438
Cluster_3889;;;;;642.3622651;17.64197908
Cluster_3890;;;;;644.2479415;10.64069844
Cluster_3891;;;;;644.3058127;9.315141578
Cluster_3892;;;;;645.5317174;24.86617053
Cluster_3893;;;;;645.5317127;24.92590191
Cluster_3894;;;;;645.5316367;20.93550905
Cluster_3895;;;;;645.5317895;21.20355844
Cluster_3896;;;;;646.3000431;13.04860596
Cluster_3897;;;;;647.162401;7.663410919
Cluster_3898;;;;;648.1855816;12.26169503
Cluster_3899;;;;;648.3158687;13.77922658
Cluster_3900;;;;;648.3158228;13.84072987
Cluster_3901;;;;;648.3500715;17.95916667
Cluster_3902;;;;;648.3500715;17.95721394
Cluster_3903;;;;;648.3896273;18.14782618
Cluster_3904;;;;;648.3922545;18.19816667
Cluster_3905;;;;;650.2220893;5.858258609
Cluster_3906;;;;;650.2577619;9.415993876
Cluster_3907;;;;;650.2563418;7.164371317
Cluster_3908;;;;;650.3683576;17.13489271
Cluster_3909;;;;;650.4582552;21.74852915
Cluster_3910;;;;;650.6095299;23.04883225
Cluster_3911;;;;;650.6100368;23.20031409
Cluster_3912;;;;;650.6083741;23.53239458
Cluster_3913;;;;;650.6083474;24.2208153
Cluster_3914;;;;;650.6079659;21.53059734
Cluster_3915;;;;;650.6101822;22.14760193
Cluster_3916;;;;;650.6101776;20.94391751
Cluster_3917;;;;;650.6101074;20.99315236
Cluster_3918;;;;;650.6098449;21.20240751
Cluster_3919;;;;;651.2195779;4.935500625
Cluster_3920;;;;;652.2164839;8.153922774
Cluster_3921;;;;;652.2377878;5.947695541
Cluster_3922;;;;;652.3102844;12.76862758
Cluster_3923;;;;;652.3840958;18.22936056
Cluster_3924;;;;;652.3857326;17.46179608
Cluster_3925;;;;;653.2119018;7.619279868
Cluster_3926;;;;;653.3016973;18.5018743
Cluster_3927;;;;;654.195906;7.42477946
Cluster_3928;;;;;654.1957544;7.537139947
Cluster_3929;;;;;654.3021192;14.73179055
Cluster_3930;;;;;654.3035933;14.90061395
Cluster_3931;;;;;654.3039859;15.08842318
Cluster_3932;;;;;654.341619;15.32363191
Cluster_3933;;;;;654.3262499;13.46339906
Cluster_3934;;;;;654.32602;13.51960444
Cluster_3935;;;;;654.3618123;16.35431699
Cluster_3936;;;;;654.3623631;16.49524014
Cluster_3937;;;;;654.3624974;17.27226994
Cluster_3938;;;;;654.5696504;20.56966745
Cluster_3939;;;;;654.5696451;20.13773786
Cluster_3940;;;;;654.5715456;21.20058328
Cluster_3941;;;;;654.5741851;21.41617033
Cluster_3942;;;;;654.5795285;21.67581293
Cluster_3943;;;;;654.5685214;19.39181013
Cluster_3944;;;;;654.5699426;19.44937319
Cluster_3945;;;;;654.5795285;21.67581293
Cluster_3946;;;;;655.0684807;21.98255349
Cluster_3947;;;;;655.0683768;21.81778392
Cluster_3948;;;;;656.3196646;15.39235157
Cluster_3949;;;;;656.3184817;15.59684788
Cluster_3950;;;;;656.3182266;15.81142689
Cluster_3951;;;;;656.8861095;20.16385051
Cluster_3952;;;;;656.8859329;20.53002229
Cluster_3953;;;;;656.8864297;24.51802901
Cluster_3954;;;;;656.8864988;21.99849505
Cluster_3955;;;;;657.0978935;2.270186524
Cluster_3956;;;;;657.0982114;2.773671931
Cluster_3957;;;;;658.3204822;10.0061074
Cluster_3958;;;;;658.3342405;16.16510381
Cluster_3959;;;;;658.3340906;16.39157255
Cluster_3960;;;;;658.3720433;16.76283545
Cluster_3961;;;;;658.3720433;16.76283545
Cluster_3962;;;;;660.3156381;13.74942011
Cluster_3963;;;;;660.3157489;13.91182411
Cluster_3964;;;;;660.3158171;14.01011445
Cluster_3965;;;;;660.3157371;14.29479131
Cluster_3966;;;;;660.3161545;14.58330144
Cluster_3967;;;;;660.7415699;13.75252243
Cluster_3968;;;;;662.3304125;14.22220872
Cluster_3969;;;;;662.3304652;14.29338268
Cluster_3970;;;;;662.3319339;15.11813568
Cluster_3971;;;;;662.3318481;15.45461341
Cluster_3972;;;;;663.3341948;14.2067
Cluster_3973;;;;;663.3322513;14.62099803
Cluster_3974;;;;;664.3084071;24.997
Cluster_3975;;;;;664.346271;14.44835958
Cluster_3976;;;;;664.3461596;15.17947596
Cluster_3977;;;;;664.3464339;15.93919217
Cluster_3978;;;;;664.3837593;17.82045899
Cluster_3979;;;;;664.6244478;24.62733831
Cluster_3980;;;;;664.624348;24.76467882
Cluster_3981;;;;;664.6241711;24.85075403
Cluster_3982;;;;;664.6256295;21.20168444
Cluster_3983;;;;;664.6243732;23.51332795
Cluster_3984;;;;;666.2623585;8.772714698
Cluster_3985;;;;;666.3623033;16.78758464
Cluster_3986;;;;;666.6056666;23.52080394
Cluster_3987;;;;;666.6076562;23.60302963
Cluster_3988;;;;;666.6061221;23.67462002
Cluster_3989;;;;;667.1775389;4.925145123
Cluster_3990;;;;;667.1863955;4.535247085
Cluster_3991;;;;;667.1863955;4.535247085
Cluster_3992;;;;;667.2917182;13.90928822
Cluster_3993;;;;;667.3179349;19.77909638
Cluster_3994;;;;;668.5840183;24.78304632
Cluster_3995;;;;;668.5920068;21.60322356
Cluster_3996;;;;;668.5880684;21.68223539
Cluster_3997;;;;;668.5881682;18.37277197
Cluster_3998;;;;;668.5845265;18.51777484
Cluster_3999;;;;;668.5877392;21.20213838
Cluster_4000;;;;;668.5920068;21.60322356
Cluster_4001;;;;;668.5880684;21.68223539
Cluster_4002;;;;;668.5841385;19.39086934
Cluster_4003;;;;;668.5875688;19.45843542
Cluster_4004;;;;;670.2564865;16.72774781
Cluster_4005;;;;;670.2936446;18.45499316
Cluster_4006;;;;;671.267723;19.68212878
Cluster_4007;;;;;671.5599685;21.24272338
Cluster_4008;;;;;672.278358;11.80402747
Cluster_4009;;;;;676.3119226;13.00497382
Cluster_4010;;;;;676.3122079;11.3601333
Cluster_4011;;;;;676.3120805;11.68138007
Cluster_4012;;;;;676.312196;12.04469924
Cluster_4013;;;;;676.3122058;11.14705794
Cluster_4014;;;;;677.2539578;5.020722509
Cluster_4015;;;;;678.2543163;7.046996823
Cluster_4016;;;;;678.2880722;13.85197132
Cluster_4017;;;;;679.0800541;2.768386671
Cluster_4018;;;;;679.0816445;2.271496471
Cluster_4019;;;;;680.2415292;15.36946453
Cluster_4020;;;;;680.2410649;15.59031331
Cluster_4021;;;;;680.2704023;7.172366487
Cluster_4022;;;;;680.3036831;14.59631187
Cluster_4023;;;;;680.6216939;21.20168602
Cluster_4024;;;;;681.2980712;19.68208219
Cluster_4025;;;;;681.4801554;15.96755068
Cluster_4026;;;;;681.4802439;16.11138354
Cluster_4027;;;;;682.2564069;16.2021683
Cluster_4028;;;;;682.2563943;16.47062469
Cluster_4029;;;;;682.6017612;20.5703057
Cluster_4030;;;;;682.5996278;20.92950575
Cluster_4031;;;;;682.6001088;21.20203784
Cluster_4032;;;;;682.6043864;21.49726833
Cluster_4033;;;;;682.5982578;21.62419437
Cluster_4034;;;;;682.6002398;23.53148282
Cluster_4035;;;;;682.6019179;24.9782597
Cluster_4036;;;;;682.6061504;19.45931489
Cluster_4037;;;;;682.6001447;20.14557675
Cluster_4038;;;;;683.1377345;4.916453616
Cluster_4039;;;;;684.2483533;3.877751863
Cluster_4040;;;;;684.2722848;17.75426973
Cluster_4041;;;;;685.57386;24.70302668
Cluster_4042;;;;;685.5742416;24.95195446
Cluster_4043;;;;;686.5879414;23.48826922
Cluster_4044;;;;;686.5898046;23.53191889
Cluster_4045;;;;;686.5878866;23.77569944
Cluster_4046;;;;;686.590218;20.95879689
Cluster_4047;;;;;686.5961487;21.20254951
Cluster_4048;;;;;686.594171;21.45815679
Cluster_4049;;;;;686.5983191;22.00816588
Cluster_4050;;;;;688.3818391;17.25621504
Cluster_4051;;;;;688.4919148;18.34816534
Cluster_4052;;;;;688.4917789;19.81102852
Cluster_4053;;;;;688.5296759;21.78987323
Cluster_4054;;;;;688.5300679;21.37680849
Cluster_4055;;;;;688.5844242;23.48778984
Cluster_4056;;;;;690.2405134;7.41070673
Cluster_4057;;;;;690.3223551;17.16423268
Cluster_4058;;;;;692.3063727;11.46741667
Cluster_4059;;;;;692.3063727;11.4677637
Cluster_4060;;;;;692.306272;11.55075165
Cluster_4061;;;;;692.3062984;11.75075005
Cluster_4062;;;;;692.3064701;12.01943354
Cluster_4063;;;;;692.3076311;12.26114978
Cluster_4064;;;;;692.3075329;12.37161871
Cluster_4065;;;;;692.3062967;12.78916054
Cluster_4066;;;;;692.4159433;18.05726895
Cluster_4067;;;;;693.2039713;7.400846949
Cluster_4068;;;;;695.2624893;7.010899273
Cluster_4069;;;;;695.2624889;7.093359277
Cluster_4070;;;;;695.2639262;7.282965639
Cluster_4071;;;;;695.2642184;4.1387547
Cluster_4072;;;;;695.264122;4.217624228
Cluster_4073;;;;;695.2642039;4.443159207
Cluster_4074;;;;;695.2881401;8.2183
Cluster_4075;;;;;695.2904827;8.970170926
Cluster_4076;;;;;695.2899943;10.18033889
Cluster_4077;;;;;695.2899757;10.73174096
Cluster_4078;;;;;695.4783307;21.5729673
Cluster_4079;;;;;696.244033;8.297285714
Cluster_4080;;;;;696.616042;20.97499523
Cluster_4081;;;;;696.61577;21.20229461
Cluster_4082;;;;;696.6143794;21.49423968
Cluster_4083;;;;;696.6143912;21.83182983
Cluster_4084;;;;;696.6158546;21.94623913
Cluster_4085;;;;;696.6158718;22.20008008
Cluster_4086;;;;;696.614201;22.50070558
Cluster_4087;;;;;696.6156024;22.79821593
Cluster_4088;;;;;696.6159052;23.04245779
Cluster_4089;;;;;696.615766;23.52031579
Cluster_4090;;;;;696.6155687;24.27569852
Cluster_4091;;;;;696.6155501;19.45723255
Cluster_4092;;;;;696.6236965;19.89534338
Cluster_4093;;;;;696.6163652;20.14690671
Cluster_4094;;;;;696.6520908;24.77610268
Cluster_4095;;;;;696.6521662;24.86066114
Cluster_4096;;;;;697.358274;19.63073652
Cluster_4097;;;;;697.4720667;23.6516064
Cluster_4098;;;;;697.6164541;24.21233333
Cluster_4099;;;;;698.2635824;1.63462321
Cluster_4100;;;;;699.591876;21.24635984
Cluster_4101;;;;;700.2721899;13.6195744
Cluster_4102;;;;;700.2725173;12.67538026
Cluster_4103;;;;;700.3118837;10.80537551
Cluster_4104;;;;;700.6035759;24.76627428
Cluster_4105;;;;;701.313782;9.155773875
Cluster_4106;;;;;701.5938549;21.24191033
Cluster_4107;;;;;702.2257371;14.73616257
Cluster_4108;;;;;702.3203896;16.85533163
Cluster_4109;;;;;702.3276685;11.10220374
Cluster_4110;;;;;702.5404253;21.37675758
Cluster_4111;;;;;702.5442514;21.5325059
Cluster_4112;;;;;702.5441545;21.7508151
Cluster_4113;;;;;702.5998209;24.76604919
Cluster_4114;;;;;703.584085;21.23684458
Cluster_4115;;;;;704.2416026;15.17891503
Cluster_4116;;;;;704.2417028;15.4049853
Cluster_4117;;;;;704.3023669;14.699
Cluster_4118;;;;;706.256517;15.89519544
Cluster_4119;;;;;706.3196202;15.29382229
Cluster_4120;;;;;706.4319663;18.77463402
Cluster_4121;;;;;710.0100706;2.268451322
Cluster_4122;;;;;710.220419;10.43561004
Cluster_4123;;;;;710.6317683;21.20281884
Cluster_4124;;;;;710.6317599;24.62652315
Cluster_4125;;;;;710.6317772;24.76540477
Cluster_4126;;;;;710.6318712;24.82568971
Cluster_4127;;;;;710.6316037;24.997
Cluster_4128;;;;;710.6318725;23.04677012
Cluster_4129;;;;;710.6278036;23.53068816
Cluster_4130;;;;;710.6303086;20.56668741
Cluster_4131;;;;;712.221684;3.568202387
Cluster_4132;;;;;712.3844887;16.00537596
Cluster_4133;;;;;713.3238583;19.68548837
Cluster_4134;;;;;713.3535713;18.79348962
Cluster_4135;;;;;713.6059379;21.25024799
Cluster_4136;;;;;713.6040661;21.49243325
Cluster_4137;;;;;713.6040398;23.19397429
Cluster_4138;;;;;714.5095831;18.32887419
Cluster_4139;;;;;714.5463129;20.42873526
Cluster_4140;;;;;714.6262768;20.56785529
Cluster_4141;;;;;714.6262778;20.94702597
Cluster_4142;;;;;714.6262778;20.94702597
Cluster_4143;;;;;715.1276114;22.60580047
Cluster_4144;;;;;715.6301031;21.20195633
Cluster_4145;;;;;716.5276222;20.55867031
Cluster_4146;;;;;717.1479328;6.094898774
Cluster_4147;;;;;717.2443395;7.090333556
Cluster_4148;;;;;718.274469;13.72000939
Cluster_4149;;;;;718.4304046;18.94994196
Cluster_4150;;;;;719.1500498;22.76620639
Cluster_4151;;;;;720.2877357;8.065608573
Cluster_4152;;;;;721.2383891;9.912448202
Cluster_4153;;;;;722.245912;4.555318944
Cluster_4154;;;;;722.2903348;14.89984129
Cluster_4155;;;;;722.2905219;15.08933125
Cluster_4156;;;;;723.6177828;21.88649344
Cluster_4157;;;;;724.3075641;15.60312811
Cluster_4158;;;;;724.646492;21.20108035
Cluster_4159;;;;;724.6462064;23.51234295
Cluster_4160;;;;;724.8755564;20.59616121
Cluster_4161;;;;;724.8735736;23.53876395
Cluster_4162;;;;;724.874069;23.89137812
Cluster_4163;;;;;724.8738943;24.27443136
Cluster_4164;;;;;724.87565;24.33203777
Cluster_4165;;;;;724.8740295;24.53226226
Cluster_4166;;;;;726.54569;24.77057527
Cluster_4167;;;;;726.5456677;24.82824533
Cluster_4168;;;;;726.5458924;24.86340994
Cluster_4169;;;;;726.5459516;17.8658532
Cluster_4170;;;;;726.5445105;17.96894662
Cluster_4171;;;;;726.5462899;18.065955
Cluster_4172;;;;;726.5475519;18.26956779
Cluster_4173;;;;;726.545739;18.50489434
Cluster_4174;;;;;726.5459376;18.87200407
Cluster_4175;;;;;726.5440635;19.12312686
Cluster_4176;;;;;726.5458439;19.74246456
Cluster_4177;;;;;726.5459104;20.45332067
Cluster_4178;;;;;726.5440351;16.464
Cluster_4179;;;;;726.5456489;17.0560799
Cluster_4180;;;;;726.5440306;23.75067577
Cluster_4181;;;;;726.5441156;16.68502006
Cluster_4182;;;;;727.6218867;21.24971151
Cluster_4183;;;;;728.3038723;13.74827337
Cluster_4184;;;;;728.3795584;14.2356055
Cluster_4185;;;;;728.3039062;14.58405379
Cluster_4186;;;;;728.3422001;11.9855164
Cluster_4187;;;;;728.378464;15.97667953
Cluster_4188;;;;;728.3795584;14.2356055
Cluster_4189;;;;;728.5617317;21.4865101
Cluster_4190;;;;;728.5604221;21.53446964
Cluster_4191;;;;;728.5658872;21.59326248
Cluster_4192;;;;;728.557748;21.60926713
Cluster_4193;;;;;728.5601758;21.65434865
Cluster_4194;;;;;728.558102;21.67812737
Cluster_4195;;;;;728.5618743;21.70170051
Cluster_4196;;;;;728.5600038;21.75209577
Cluster_4197;;;;;728.5595526;21.83915949
Cluster_4198;;;;;728.5600221;21.92702692
Cluster_4199;;;;;728.5583427;21.95172387
Cluster_4200;;;;;728.558286;22.06869719
Cluster_4201;;;;;728.560048;22.14009262
Cluster_4202;;;;;728.5603739;22.1744435
Cluster_4203;;;;;728.5603901;22.20247093
Cluster_4204;;;;;728.5617491;22.23961273
Cluster_4205;;;;;728.5599242;22.2982447
Cluster_4206;;;;;728.5604648;22.32228588
