"","Row","m.z","RT","Annotation.ID","formula","adduct","evidence","MSI.Level","Comment","SIRIUS_molecularFormula","SIRIUS_adduct"
"501","Cluster_0769",339.1638753,4.775658719,"","","","",NA,"","C18H28O4S|C16H26N3O3S|C14H24N6O2S|C11H28N6O2S2|C12H29N4O3PS|C13H30N3O3S2|C15H32O4S2|C14H31NO4PS|C10H24N6O7|C17H27NO4P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"502","Cluster_0771",339.2004613,6.950989396,"","","","",NA,"","C19H32O3S|C15H35NO3PS|C13H30N3O7|C11H28N6O6|C12H24N10O2|C13H33N4O2PS|C17H30N3O2S|C25H26N|C15H32O8|C14H34N3O2S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"503","Cluster_0773",339.2002023,6.605321868,"","","","",NA,"","C19H32O3S|C15H32O8|C17H30N3O2S|C12H24N10O2|C13H30N3O7|C11H28N6O6|C14H34N3O2S2|C15H35NO3PS|C14H26N7O3|C18H31NO3P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"504","Cluster_0587",303.2331341,6.917195832,"FA(20:4)","C20H32O2","[M - H]-","MS2",2,"","C20H32O2|C16H35NO2P|C18H30N3O|C15H34N3OS|C14H33N4OP|C16H28N6|C13H32N6S|C12H31N7P|C8H26N13","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"505","Cluster_0775",339.2904192,6.590723028,"","","","",NA,"","",""
"506","Cluster_0776",340.1163008,4.698331304,"","","","",NA,"","",""
"507","Cluster_0778",340.2245131,3.097429638,"","","","",NA,"","C17H31N3O4|C15H29N6O3|C12H33N6O3S|C13H34N4O4P|C13H27N9O2|C11H32N7O3P|C14H33N2O7|C10H31N9O2S|C16H32N5OP|C12H35N6OP2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"508","Cluster_0780",341.0185042,0.710283644,"","","","",NA,"","",""
"509","Cluster_0781",341.064727,1.663984032,"","","","",NA,"","C12H15N4O6P|C10H20N2O7P2|C7H15N6O8P|C14H18N2O4S2|C6H16N8O5P2|C9H17N3O9P|C14H17NO7P|C8H11N10O4P|C11H22N2O4S3|C8H18N5O6P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"510","Cluster_0782",341.0646374,2.417811085,"","","","",NA,"","C10H20N2O7P2|C12H15N4O6P|C7H15N6O8P|C6H16N8O5P2|C9H17N3O9P|C11H22N2O4S3|C14H18N2O4S2|C11H19O10P|C12H16N5O3S2|C9H20N5O3S3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"511","Cluster_0783",341.0850715,0.701115329,"","","","",NA,"","",""
"512","Cluster_0784",341.0851199,0.983520987,"","","","",NA,"","",""
"513","Cluster_0785",341.1004932,2.411431737,"","","","",NA,"","",""
"514","Cluster_0788",341.2328783,5.147110441,"","","","",NA,"","",""
"515","Cluster_0790",342.2402817,3.131999947,"","","","",NA,"","C17H33N3O4|C13H29N9O2|C15H31N6O3|C9H32N10O2P|C16H34N5OP|C20H31N4O|C18H29N7|C14H32N8P|C19H35O5|C5H27N16O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"516","Cluster_0791",342.2652491,6.269326367,"","","","",NA,"","C19H37NO4|C17H35N4O3|C15H33N7O2|C7H31N14O2|C18H38N3OP|C22H35N2O|C5H29N17O|C20H33N5|C16H36N6P|C3H27N20","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"517","Cluster_0792",342.2650694,6.396148608,"","","","",NA,"","C19H37NO4|C17H35N4O3|C15H33N7O2|C7H31N14O2|C18H38N3OP|C22H35N2O|C20H33N5|C5H29N17O|C16H36N6P|C3H27N20","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"518","Cluster_0795",343.1302428,1.109881555,"","","","",NA,"","C11H27N3O5PS|C10H26N4O5P2|C9H25N6O4PS|C12H21N6O4P|C14H23N3O5P|C11H25N2O8P|C12H28NO6P2|C15H24N2O5S|C12H29N2O3PS2|C10H19N9O3P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"519","Cluster_0796",343.1300588,2.3221243,"","","","",NA,"","",""
"520","Cluster_0797",343.1403516,3.37478635,"","","","",NA,"","C16H24O8|C12H20N6O6|C10H25N4O7P|C14H22N3O7|C15H25N2O5P|C12H27NO8P|C19H22NO5|C11H28N3O5P2|C8H23N7O6P|C17H20N4O4","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"521","Cluster_0799",343.1703401,5.988423641,"","","","",NA,"","",""
"522","Cluster_0800",343.1990893,2.742304078,"","","","",NA,"","C15H28N4O5|C14H29N6O2P|C13H26N7O4|C12H30N3O8|C11H24N10O3|C18H26N5O2|C11H31N5O5P|C10H30N7O4S|C9H29N8O4P|C10H32N7O2P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"523","Cluster_0801",343.1994284,0.98240591,"","","","",NA,"","",""
"524","Cluster_0802",343.2854639,7.073773421,"","","","",NA,"","C20H40O4|C18H38N3O3|C16H36N6O2|C23H38NO|C19H41N2OP|C21H36N4|C17H39N5P|C4H30N19","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"525","Cluster_0804",344.0990827,2.561578018,"","","","",NA,"","C10H25N3O4P2S|C13H20N3O6P|C14H22N2O4PS|C10H27N3O2P4|C10H22N2O9P|C13H21N4O3S2|C10H25N4O3S3|C14H24N2O2P3|C11H19N7O2S2|C11H18N6O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"526","Cluster_0805",344.1823624,0.98452607,"","","","",NA,"","",""
"527","Cluster_0806",344.2194764,2.504177915,"","","","",NA,"","",""
"528","Cluster_0807",344.2194272,2.598603177,"","","","",NA,"","",""
"529","Cluster_0808",344.2196507,3.027550887,"","","","",NA,"","C16H31N3O5|C14H29N6O4|C12H27N9O3|C15H32N5O2P|C19H29N4O2|C17H27N7O|C13H30N8OP|C18H33O6|C8H30N10O3P|C15H25N10","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"530","Cluster_0809",344.226182,7.075790981,"","","","",NA,"","",""
"531","Cluster_0811",345.1783878,0.982172485,"","","","",NA,"","",""
"532","Cluster_0812",346.0557126,0.774396518,"","","","",NA,"","",""
"533","Cluster_0813",346.1805487,2.559352276,"","","","",NA,"","",""
"534","Cluster_0814",346.1805581,2.652060639,"","","","",NA,"","C15H29N3O4S|C18H25N3O4|C15H31N3O2P2|C14H28N4O4P|C13H27N6O3S|C10H23N10O4|C11H25N9O2S|C19H28N2O2P|C9H27N6O8|C13H29N6OP2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"535","Cluster_0816",347.199468,5.635623547,"","","","",NA,"","C19H28N2O4|C16H32N2O4S|C17H33O5P|C13H29N6O3P|C15H31N3O4P|C14H30N5O3S|C17H26N5O3|C12H28N8O2S|C9H24N12O3|C24H28O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"536","Cluster_0818",348.1601311,2.190591633,"","","","",NA,"","C14H27N3O5S|C14H29N3O3P2|C13H26N4O5P|C10H23N9O3S|C12H25N6O4S|C13H28N5O2PS|C16H24N5O2P|C9H21N10O5|C18H26N2O3P|C17H25N4O2S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"537","Cluster_0819",348.1598803,2.716788914,"","","","",NA,"","C14H29N3O3P2|C13H26N4O5P|C15H28NO6P|C14H27N3O5S|C17H23N3O5|C13H28N5O2PS|C18H26N2O3P|C16H24N5O2P|C10H23N9O3S|C5H24N11O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"538","Cluster_0820",348.1596246,1.002342115,"","","","",NA,"","",""
"539","Cluster_0822",348.1924541,3.155571285,"","","","",NA,"","C18H27N3O4|C14H23N9O2|C12H28N7O3P|C14H30N4O4P|C11H27N9O2S|C15H29N2O7|C13H29N6O3S|C16H25N6O3|C10H26N10O2P|C16H33N2O2S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"540","Cluster_0823",348.192544,3.238162527,"","","","",NA,"","",""
"541","Cluster_0824",348.1923983,2.817200893,"","","","",NA,"","",""
"542","Cluster_0826",348.9706063,0.726709928,"","","","",NA,"","",""
"543","Cluster_0827",349.0696781,2.463264654,"","","","",NA,"","C12H20N2O6P2|C14H15N4O5P|C13H22N2O3S3|C9H15N6O7P|C9H23N2O6PS2|C16H18N2O3S2|C8H16N8O4P2|C11H20N5O2S3|C10H19N6O2PS2|C10H18N5O5P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"544","Cluster_0828",349.069692,2.609579734,"","","","",NA,"","",""
"545","Cluster_0832",349.2413395,8.274497642,"","","","",NA,"","C11H30N10O3|C13H32N7O4|C21H34O4|C9H28N13O2|C16H36N3O3S|C14H34N6O2S|C17H37NO4P|C18H38O4S|C7H26N16O|C18H40O2P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"546","Cluster_0833",350.1508535,3.223486122,"","","","",NA,"","C20H21N3O3|C13H26N3O6P|C12H25N5O5S|C14H22N7O2P|C17H23N2O6|C14H27N2O6S|C16H24N4O3P|C12H27N5O3P2|C14H29N2O4P2|C9H21N9O6","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"547","Cluster_0834",350.1717657,1.734556257,"","","","",NA,"","",""
"548","Cluster_0835",350.1716928,2.869789178,"","","","",NA,"","C17H25N3O5|C13H21N9O3|C11H26N7O4P|C16H26N5O2P|C15H23N6O4|C13H29N5O2S2|C13H28N4O5P|C10H25N9O3S|C14H27N2O8|C18H21N7O","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"549","Cluster_0837",351.0471334,0.747706739,"","","","",NA,"","",""
"550","Cluster_0839",351.1327037,0.983138156,"","","","",NA,"","",""
"551","Cluster_0841",351.1857912,8.790219526,"","","","",NA,"","",""
"552","Cluster_0842",351.21742,4.253751026,"","","","",NA,"","C20H32O5|C14H33N4O4P|C16H28N6O3|C16H35NO5P|C18H30N3O4|C19H33N2O2P|C13H32N6O3S|C15H34N3O4S|C16H36N2O2S2|C23H30NO2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"553","Cluster_0843",351.2208654,5.886002397,"","","","",NA,"","C17H36O5S|C15H34N3O4S|C17H38O3P2|C13H32N6O3S|C20H32O5|C20H34NO2S|C16H37N2O2PS|C18H32N4OS|C15H36N3O2P2|C14H35N5OPS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"554","Cluster_0844",352.04423,0.983844913,"","","","",NA,"","",""
"555","Cluster_0846",352.0439825,1.694210838,"","","","",NA,"","",""
"556","Cluster_0847",352.1337349,2.992725946,"","","","",NA,"","",""
"557","Cluster_0849",353.0137096,3.862386279,"","","","",NA,"","C10H16N2O6P2S|C9H15N4O5PS2|C7H20N2O6P2S2|C12H11N4O5PS|C8H11N4O10P|C8H19O9PS2|C6H16N2O11P2|C8H21O7P3S|C9H10N2O13|C10H14N2O8S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"558","Cluster_0857",353.2005202,6.106537497,"","","","",NA,"","C16H34O6S|C12H30N6O4S|C14H32N3O5S|C16H36O4P2|C12H32N6O2P2|C15H35N2O3PS|C17H30N4O2S|C19H32NO3S|C11H31N8OPS|C14H34N3O3P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"559","Cluster_0859",353.2333652,4.375409206,"","","","",NA,"","C20H34O5|C18H32N3O4|C16H37NO5P|C16H30N6O3|C14H35N4O4P|C15H36N3O4S|C13H34N6O3S|C12H33N7O3P|C15H38N3O2P2|C23H32NO2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"560","Cluster_0860",353.3058448,6.766289334,"","","","",NA,"","C22H42O3|C20H40N3O2|C18H38N6O|C10H36N13O|C25H40N|C8H34N16|C21H43N2P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"561","Cluster_0862",354.9468667,4.021913958,"","","","",NA,"","C12H5O11P|C11H7N2O6P3|C5H5N6O9PS|C7H5N2O13P|C6H6N4O10P2|C6H4N4O12S|C9H5N6O4PS2|C9H8O11S2|C15H4N2O5S2|C7H8N4O7S3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"562","Cluster_0864",355.0801111,2.895470046,"","","","",NA,"","",""
"563","Cluster_0865",355.1579399,7.308419613,"","","","",NA,"","C10H24N6O8|C11H20N10O4|C18H28O5S|C12H29N4O4PS|C12H26N3O9|C13H30N2O5P2|C13H28N2O7S|C14H28O10|C14H31NO5PS|C13H22N7O5","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"564","Cluster_0870",355.2490081,4.538928455,"","","","",NA,"","",""
"565","Cluster_0871",355.3213984,7.18329206,"","","","",NA,"","",""
"566","Cluster_0872",356.182169,2.624563319,"","","","",NA,"","",""
"567","Cluster_0874",356.2555863,3.253963962,"","","","",NA,"","C18H35N3O4|C14H31N9O2|C16H33N6O3|C10H34N10O2P|C17H36N5OP|C21H33N4O|C19H31N7|C9H33N12OS|C20H37O5|C15H34N8P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"568","Cluster_0875",356.255589,3.341878869,"","","","",NA,"","C18H35N3O4|C14H31N9O2|C16H33N6O3|C10H34N10O2P|C17H36N5OP|C21H33N4O|C20H37O5|C19H31N7|C9H33N12OS|C15H34N8P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"569","Cluster_0876",356.2554829,3.636654415,"","","","",NA,"","",""
"570","Cluster_0877",356.981054,0.856836607,"","","","",NA,"","",""
"571","Cluster_0878",356.9992152,0.749242905,"","","","",NA,"","",""
"572","Cluster_0879",356.9854949,0.762863563,"","","","",NA,"","",""
"573","Cluster_0881",357.0892714,1.832753262,"","","","",NA,"","",""
"574","Cluster_0882",357.1066114,2.865207958,"","","","",NA,"","C14H22N4O3S2|C11H26N4O3S3|C13H18N4O8|C12H19N6O5P|C11H18N8O4S|C18H18N2O6|C10H24N4O6P2|C15H23N2O4PS|C10H22N4O8S|C11H24N3O6S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"575","Cluster_0884",357.2147816,2.960202873,"","","","",NA,"","C16H30N4O5|C12H26N10O3|C14H28N7O4|C13H32N3O8|C10H31N8O4P|C11H32N7O4S|C12H33N5O5P|C15H31N6O2P|C19H28N5O2|C9H30N10O3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"576","Cluster_0885",357.2241696,0.981681846,"","","","",NA,"","",""
"577","Cluster_0886",357.2147646,1.232136962,"","","","",NA,"","C16H30N4O5|C14H28N7O4|C12H26N10O3|C12H33N5O5P|C10H31N8O4P|C11H32N7O4S|C15H31N6O2P|C13H32N3O8|C19H28N5O2|C17H26N8O","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"578","Cluster_0887",357.2507039,2.344387295,"","","","",NA,"","C17H34N4O4|C15H32N7O3|C13H30N10O2|C19H36NO5|C16H35N6OP|C9H33N11O2P|C20H32N5O|C18H30N8|C14H33N9P|C8H32N13OS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"579","Cluster_0888",357.2505624,2.513026628,"","","","",NA,"","C17H34N4O4|C15H32N7O3|C13H30N10O2|C19H36NO5|C16H35N6OP|C9H33N11O2P|C20H32N5O|C18H30N8|C14H33N9P|C8H32N13OS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"580","Cluster_0891",358.161569,2.708682526,"","","","",NA,"","",""
"581","Cluster_0892",358.1983207,2.841137888,"","","","",NA,"","",""
"582","Cluster_0894",358.1985042,1.136267386,"","","","",NA,"","",""
"583","Cluster_0896",358.8220908,0.597737708,"","","","",NA,"","",""
"584","Cluster_0897",359.0489199,0.767698615,"","","","",NA,"","",""
"585","Cluster_0900",359.1942336,0.98391515,"","","","",NA,"","",""
"586","Cluster_0901",359.1854127,1.118900584,"","","","",NA,"","",""
"587","Cluster_0902",359.2300247,0.974795074,"","","","",NA,"","",""
"588","Cluster_0903",359.280349,5.117803671,"","","","",NA,"","",""
"589","Cluster_0907",360.1960452,2.840381785,"","","","",NA,"","C16H31N3O4S|C15H30N4O4P|C19H27N3O4|C16H33N3O2P2|C14H29N6O3S|C14H31N6OP2|C12H27N9O2S|C11H25N10O4|C10H29N6O8|C20H30N2O2P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"590","Cluster_0908",360.1942576,3.030190309,"","","","",NA,"","C16H29N3O4S|C19H25N3O4|C13H26N7O3P|C15H28N4O4P|C12H29N3O9|C14H27N6O3S|C13H31N2O7S|C12H32N4O4PS|C16H31N3O2P2|C13H33N2O5P2","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"591","Cluster_0911",361.1327713,4.441563435,"","","","",NA,"","C16H26O7S|C17H22N4O3S|C15H27N2O4PS|C12H22N6O5S|C19H22O7|C12H29NO7PS|C10H27N4O6PS|C16H28O5P2|C9H26N6O5S2|C14H24N3O6S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"592","Cluster_0912",361.1504716,3.788342188,"","","","",NA,"","C16H26O9|C12H22N6O7|C17H22N4O5|C11H23N8O4P|C13H18N10O3|C10H27N4O8P|C12H29NO9P|C15H27N2O6P|C9H28N6O5P2|C17H30O4S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"593","Cluster_0915",362.0505859,0.786342986,"","","","",NA,"","",""
"594","Cluster_0918",362.1753748,2.743016224,"","","","",NA,"","C15H27N3O5S|C12H23N7O6|C13H25N6O4S|C15H29N3O3P2|C10H29N6O4S2|C11H30N4O5PS|C14H28N5O2PS|C8H27N9O3S2|C17H24N5O2P|C16H30N2O3PS","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"595","Cluster_0920",362.2087796,3.084695596,"","","","",NA,"","C19H29N3O4|C16H33N3O4S|C13H30N7O3P|C15H25N9O2|C17H27N6O3|C15H32N4O4P|C12H29N9O2S|C16H31N2O7|C14H31N6O3S|C11H28N10O2P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"596","Cluster_0922",362.236581,6.304595633,"","","","",NA,"","C18H37NO4S|C16H35N4O3S|C21H33NO4|C11H29N11O3|C18H39NO2P2|C13H31N8O4|C17H36N2O4P|C14H33N7O2S|C22H36O2P|C9H27N14O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"597","Cluster_0923",362.2365739,5.915519382,"","","","",NA,"","",""
"598","Cluster_0924",363.0489809,2.667527314,"","","","",NA,"","C12H18N2O7P2|C9H21N2O7PS2|C9H13N6O8P|C7H18N4O9P2|C9H23N2O5P3S|C8H14N8O5P2|C13H20N2O4S3|C14H13N4O6P|C8H22N4O4P2S2|C6H17N6O8PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"599","Cluster_0925",363.0486142,2.803596302,"","","","",NA,"","C13H20N2O4S3|C11H20N4O2P4|C11H18N5O3S3|C12H21N3O2P3S|C12H18N2O7P2|C9H21N2O7PS2|C11H18N4O4P2S|C10H25N2O2PS4|C9H23N2O5P3S|C10H19N6OP3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"600","Cluster_0933",364.0440307,0.877636994,"","","","",NA,"","",""
"601","Cluster_0934",364.1873935,2.50593717,"","","","",NA,"","C12H28N7O4P|C18H27N3O5|C14H30N4O5P|C13H27N5O7|C14H31N5O2S2|C17H28N5O2P|C14H23N9O3|C16H25N6O4|C13H29N6O4S|C21H25N4O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"602","Cluster_0935",364.1874984,2.601705669,"","","","",NA,"","",""
"603","Cluster_0936",364.1875292,2.905839426,"","","","",NA,"","C15H31N3O5S|C18H27N3O5|C11H27N9O3S|C13H29N6O4S|C12H28N7O4P|C16H25N6O4|C14H23N9O3|C14H31N5O2S2|C17H28N5O2P|C14H30N4O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"604","Cluster_0937",364.9654768,0.792035025,"","","","",NA,"","",""
"605","Cluster_0938",365.0499206,0.868586548,"","","","",NA,"","",""
"606","Cluster_0939",365.0499101,0.883332143,"","","","",NA,"","",""
"607","Cluster_0942",365.1735246,3.893806183,"","","","",NA,"","",""
"608","Cluster_0943",365.2100162,4.175857883,"","","","",NA,"","",""
"609","Cluster_0944",365.2332478,4.669501639,"","","","",NA,"","",""
"610","Cluster_0946",365.2699185,6.599340377,"","","","",NA,"","C22H38O4|C20H36N3O3|C18H34N6O2|C10H32N13O2|C17H40N3O3S|C16H39N4O3P|C18H41NO4P|C14H37N7O2P|C15H38N6O2S|C8H30N16O","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"611","Cluster_0948",366.1206377,4.890813336,"","","","",NA,"","C16H22N3O5P|C14H27NO6P2|C14H25NO8S|C15H21N5O4S|C11H22N5O7P|C18H17N5O4|C14H20N6O4P|C18H25NO3S2|C17H21NO8|C10H23N7O4P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"612","Cluster_0950",366.146565,2.947642262,"","","","",NA,"","",""
"613","Cluster_0951",366.1665548,2.418828336,"","","","",NA,"","",""
"614","Cluster_0953",366.2146616,2.511282041,"","","","",NA,"","",""
"615","Cluster_0957",367.1909986,5.686614755,"","","","",NA,"","C23H26O4|C17H27N4O3P|C19H22N6O2|C20H30O4S|C16H26N6O2S|C12H26N6O7|C15H32N2O4P2|C21H24N3O3|C19H29NO4P|C15H30N2O6S","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"616","Cluster_0959",367.2157234,6.639115123,"","","","",NA,"","",""
"617","Cluster_0961",367.2460933,6.283776139,"","","","",NA,"","",""
"618","Cluster_0963",368.1612235,3.263739105,"","","","",NA,"","",""
"619","Cluster_0965",368.1848225,3.927558229,"","","","",NA,"","C15H32NO7P|C11H28N7O5P|C13H30N4O6P|C14H33N3O4P2|C16H28N5O3P|C18H30N2O4P|C17H27N3O6|C14H31N3O6S|C7H23N13O5|C22H27NO4","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"620","Cluster_0971",369.2048841,6.63599304,"","","","",NA,"","C15H34N2O6S|C12H31N6O5P|C17H31N4O3P|C18H30N2O6|C15H36N2O4P2|C14H33N3O6P|C16H30N6O2S|C16H35O7P|C23H30O4|C16H28N5O5","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"621","Cluster_7049",305.2491356,7.113436692,"FA(20:3)","C20H34O2","[M-H]-","MS1",3,"","",""
"622","Cluster_0975",370.1629768,2.922808341,"","","","",NA,"","",""
"623","Cluster_0978",370.2708298,3.841836516,"","","","",NA,"","",""
"624","Cluster_0979",371.2301611,1.41700918,"","","","",NA,"","",""
"625","Cluster_0980",371.2301844,2.621314984,"","","","",NA,"","C17H32N4O5|C13H28N10O3|C15H30N7O4|C14H34N3O8|C13H35N5O5P|C11H33N8O4P|C16H33N6O2P|C18H28N8O|C12H34N7O4S|C20H30N5O2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"626","Cluster_0981",371.2660714,2.678020164,"","","","",NA,"","C18H36N4O4|C14H32N10O2|C16H34N7O3|C10H35N11O2P|C20H38NO5|C17H37N6OP|C21H34N5O|C19H32N8|C15H35N9P|C21H42OP2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
