Row,m/z,RT,Annotation/ID,formula,adduct,evidence,MSI Level,Comment
Cluster_4552,757.3414693,0.716622986,,,,,,
Cluster_4554,757.4074726,2.910850799,,,,,,
Cluster_4556,757.4813428,3.117139444,,,,,,
Cluster_4559,758.4806572,3.981808085,,,,,,
Cluster_4560,758.5051274,0.629171263,,,,,,
Cluster_4561,759.1039701,0.643820482,,,,,,
Cluster_4566,759.4499402,3.178779475,,,,,,
Cluster_4567,759.4754859,3.355688095,,,,,,
Cluster_4568,759.4756344,3.361188065,,,,,,
Cluster_4569,760.2393898,4.952966772,,,,,,
Cluster_4570,760.459964,3.807201224,,,,,,
Cluster_4571,760.4854859,3.369460417,,,,,,
Cluster_4572,760.5782275,0.605542262,,,,,,
Cluster_4573,761.2610001,0.688056854,,,,,,
Cluster_4574,761.4199049,3.426365377,,,,,,
Cluster_4575,761.4204859,3.426365377,,,,,,
Cluster_4576,761.4210805,3.438156696,,,,,,
Cluster_4577,761.6368148,0.681770922,,,,,,
Cluster_4578,761.7230842,0.708339651,,,,,,
Cluster_4580,762.4007605,3.192453456,,,,,,
Cluster_4581,762.4397746,2.876386405,,,,,,
Cluster_4582,762.4704859,0.630635465,,,,,,
Cluster_4584,762.502261,0.630412296,,,,,,
Cluster_4585,763.1228702,0.653514678,,,,,,
Cluster_4586,763.1604859,0.625747662,,,,,,
Cluster_4588,763.3048666,4.747396955,,,,,,
Cluster_4589,763.4456312,3.593804444,,,,,,
Cluster_4591,764.4916664,0.630592003,,,,,,
Cluster_4592,764.5425498,0.619817194,,,,,,
Cluster_4593,764.585428,0.602281317,,,,,,
Cluster_4595,765.1454858,0.633715485,,,,,,
Cluster_4597,765.3346513,0.714654902,,,,,,
Cluster_4600,765.3742761,3.804125955,,,,,,
Cluster_4604,766.1063863,0.973087574,,,,,,
Cluster_4608,766.4116356,3.752046767,,,,,,
Cluster_4610,767.3486822,0.719242356,,,,,,
Cluster_4611,767.4272777,3.21995325,,,,,,
Cluster_4612,767.5019539,3.800900689,,,,,,
Cluster_4613,767.5404858,3.493007887,,,,,,
Cluster_4614,767.5594246,5.840054936,,,,,,
Cluster_4615,768.4585721,3.434509346,,,,,,
Cluster_4616,768.487687,0.629392339,,,,,,
Cluster_4617,768.6218844,0.679704195,,,,,,
Cluster_4619,769.147064,0.629009788,,,,,,
Cluster_4621,769.254644,0.687481998,,,,,,
Cluster_4624,769.4440031,3.246392505,,,,,,
Cluster_4625,769.4815196,3.609876108,,,,,,
Cluster_4626,769.492747,3.166101016,,,,,,
Cluster_4627,769.4904857,3.166101016,,,,,,
Cluster_4630,770.4440886,3.238313616,,,,,,
Cluster_4633,770.6187256,0.679995828,,,,,,
Cluster_4634,771.1254857,0.630713871,,,,,,
Cluster_4636,771.4154857,2.950169315,,,,,,
Cluster_4638,771.4237238,3.015521723,,,,,,
Cluster_4641,772.2068242,2.702426881,,,,,,
Cluster_4642,772.4504857,0.630337822,,,,,,
Cluster_4644,772.5145777,3.13840372,,,,,,
Cluster_4645,772.4956524,4.088552781,,,,,,
Cluster_4646,772.6146807,0.678715838,,,,,,
Cluster_4647,772.6672031,0.581299809,,,,,,
Cluster_4648,772.6646162,0.69035303,,,,,,
Cluster_4653,773.4904856,3.375317309,,,,,,
Cluster_4654,773.4900248,3.375317309,,,,,,
Cluster_4655,774.3668016,4.834682294,,,,,,
Cluster_4657,774.4804856,0.63012206,,,,,,
Cluster_4658,774.4767656,3.923250681,,,,,,
Cluster_4660,774.5631942,0.6031589,,,,,,
Cluster_4661,774.6576847,0.687320204,,,,,,
Cluster_4662,775.1604856,0.624771057,,,,,,
Cluster_4663,775.2432135,3.940143614,,,,,,
Cluster_4665,775.401764,3.252693789,,,,,,
Cluster_4667,775.4348823,3.515832616,,,,,,
Cluster_4668,776.4525029,5.878822269,,,,,,
Cluster_4669,776.4755373,0.630263345,,,,,,
Cluster_4670,776.4767447,3.214169567,,,,,,
Cluster_4671,777.0870143,0.641379377,,,,,,
Cluster_4672,777.1496734,0.629904629,,,,,,
Cluster_4674,777.4225605,3.232293674,,,,,,
Cluster_4676,777.7388364,0.732225922,,,,,,
Cluster_4677,777.7794913,0.737193124,,,,,,
Cluster_4679,778.4754855,0.630253709,,,,,,
Cluster_4682,779.4403224,3.36055545,,,,,,
Cluster_4686,780.4704855,0.631452976,,,,,,
Cluster_4687,780.5143383,0.623666704,,,,,,
Cluster_4688,781.1004855,0.642297808,,,,,,
Cluster_4689,781.1706934,0.6236637,,,,,,
Cluster_4690,781.2354855,0.594585104,,,,,,
Cluster_4691,781.278796,0.698704306,,,,,,
Cluster_4692,781.3120513,2.973323555,,,,,,
Cluster_4694,781.3509107,0.706242558,,,,,,
Cluster_4695,781.5113579,0.627640763,,,,,,
Cluster_4696,781.5163773,3.828610407,,,,,,
Cluster_4697,781.7456058,0.707534919,,,,,,
Cluster_4699,782.4760653,3.452308485,,,,,,
Cluster_4700,782.5171972,0.622554668,,,,,,
Cluster_4701,782.5124453,3.218024837,,,,,,
Cluster_4702,782.5546683,0.607843313,,,,,,
Cluster_4703,782.6291995,0.68507753,,,,,,
Cluster_4704,783.2852011,0.692358788,,,,,,
Cluster_4706,783.5063474,3.266029939,,,,,,
Cluster_4707,783.4971476,3.693489734,,,,,,
Cluster_4708,783.5054854,3.266029939,,,,,,
Cluster_4709,784.1204854,2.444205519,,,,,,
Cluster_4710,784.1490569,2.444611784,,,,,,
Cluster_4711,784.1483814,0.740479251,,,,,,
Cluster_4712,784.1485968,1.910659821,,,,,,
Cluster_4713,784.3328517,3.706565331,,,,,,
Cluster_4718,784.4804854,0.629234019,,,,,,
Cluster_4719,784.4931346,3.096140594,,,,,,
Cluster_4720,784.5462198,0.609735763,,,,,,
Cluster_4721,784.5485897,3.341878869,,,,,,
Cluster_4723,784.6572378,0.57986932,,,,,,
Cluster_4724,785.4254854,3.024088762,,,,,,
Cluster_4725,785.4462776,3.216385306,,,,,,
Cluster_4726,785.4404854,3.206312351,,,,,,
Cluster_4727,785.4789734,5.00215757,,,,,,
Cluster_4728,785.4777754,3.538753101,,,,,,
Cluster_4729,786.2149756,3.122095392,,,,,,
Cluster_4730,786.222581,2.910510811,,,,,,
Cluster_4734,787.2062162,3.731229165,,,,,,
Cluster_4736,787.3288614,0.708903771,,,,,,
Cluster_4738,787.4369753,3.490480311,,,,,,
Cluster_4739,787.4694512,3.755138155,,,,,,
Cluster_4740,787.5004853,3.481116645,,,,,,
Cluster_4741,787.5062563,3.482583348,,,,,,
Cluster_4742,787.8759042,0.669394792,,,,,,
Cluster_4746,788.4604853,0.630578939,,,,,,
Cluster_4747,788.5882403,0.674507156,,,,,,
Cluster_4748,789.4491987,3.577629628,,,,,,
Cluster_4749,789.4854853,3.314957738,,,,,,
Cluster_4750,789.4860751,3.318301622,,,,,,
Cluster_4751,789.7306895,0.719709192,,,,,,
Cluster_4752,789.7707398,0.729833708,,,,,,
Cluster_4753,790.5138609,0.619978235,,,,,,
Cluster_4754,790.5048989,3.24135936,,,,,,
Cluster_4755,790.6316531,0.684729497,,,,,,
Cluster_4756,791.1204852,0.633603019,,,,,,
Cluster_4761,791.5139283,2.992756529,,,,,,
Cluster_4762,792.4129776,3.207985758,,,,,,
Cluster_4763,792.445241,0.630680705,,,,,,
Cluster_4766,793.1276643,0.634038399,,,,,,
Cluster_4767,793.2726625,3.239611492,,,,,,
Cluster_4768,793.2793554,4.860963997,,,,,,
Cluster_4773,794.4554852,0.630506986,,,,,,
Cluster_4776,794.5741351,0.596152445,,,,,,
Cluster_4777,795.1404851,0.630871282,,,,,,
Cluster_4780,795.4372032,3.167276369,,,,,,
Cluster_4782,795.5322882,3.92508691,,,,,,
Cluster_4783,796.4604851,0.630949404,,,,,,
Cluster_4784,796.4828859,0.62953859,,,,,,
Cluster_4785,796.4901459,3.557415836,,,,,,
Cluster_4786,796.4901459,3.557415836,,,,,,
Cluster_4787,796.5304851,3.314957738,,,,,,
Cluster_4788,796.5282028,3.33276107,,,,,,
Cluster_4790,796.6391857,0.682635144,,,,,,
Cluster_4791,797.1431761,0.62952048,,,,,,
Cluster_4795,797.5128085,3.75223957,,,,,,
Cluster_4796,798.3664885,4.834285368,,,,,,
Cluster_4799,798.471223,3.355688095,,,,,,
Cluster_4800,798.4836175,0.627603558,,,,,,
Cluster_4802,798.5082631,3.19105587,,,,,,
Cluster_4803,798.6830994,0.579448435,,,,,,
Cluster_4804,798.6834548,0.69086347,,,,,,
Cluster_4805,799.0804851,0.639472957,,,,,,
Cluster_4806,799.1499336,0.624962447,,,,,,
Cluster_4810,799.510485,3.187444664,,,,,,
Cluster_4811,799.5091383,3.187444664,,,,,,
Cluster_4812,800.450485,0.630834934,,,,,,
Cluster_4813,800.4260314,3.42187838,,,,,,
Cluster_4815,800.4929106,0.628437163,,,,,,
Cluster_4817,800.5661237,0.60075855,,,,,,
Cluster_4818,800.679175,0.689699099,,,,,,
Cluster_4819,801.080485,0.645355015,,,,,,
Cluster_4820,801.145485,0.669394792,,,,,,
Cluster_4821,801.1644341,0.619079182,,,,,,
Cluster_4822,801.2149009,0.674180925,,,,,,
Cluster_4823,801.2786271,0.691232457,,,,,,
Cluster_4825,801.4517776,3.59684677,,,,,,
Cluster_4826,801.4858954,3.88190102,,,,,,
Cluster_4829,802.455485,0.629927487,,,,,,
Cluster_4830,802.4463842,3.51879291,,,,,,
Cluster_4831,802.4800332,3.152009821,,,,,,
Cluster_4832,802.4926959,0.628230878,,,,,,
Cluster_4833,802.6427883,0.689066165,,,,,,
Cluster_4835,803.4305319,3.431741171,,,,,,
Cluster_4836,803.4659095,3.697894238,,,,,,
Cluster_4837,804.4604849,0.629135625,,,,,,
Cluster_4838,804.4352889,3.371779912,,,,,,
Cluster_4839,804.4352889,3.371779912,,,,,,
Cluster_4840,804.4600035,3.050694609,,,,,,
Cluster_4841,804.5404849,0.605542262,,,,,,
Cluster_4842,804.6354849,0.583704796,,,,,,
Cluster_4843,805.2742328,0.697227299,,,,,,
Cluster_4844,805.3304849,0.714264946,,,,,,
Cluster_4845,805.4098149,3.122403493,,,,,,
Cluster_4848,805.7282249,0.708162304,,,,,,
Cluster_4849,805.7864346,0.733514251,,,,,,
Cluster_4851,806.4794752,0.627350209,,,,,,
Cluster_4852,806.6050202,0.67943549,,,,,,
Cluster_4853,807.0960789,0.771371716,,,,,,
Cluster_4854,807.1304849,0.631077444,,,,,,
Cluster_4857,807.4351473,3.228494722,,,,,,
Cluster_4860,807.7486281,0.73406895,,,,,,
Cluster_4862,808.3154309,0.717309374,,,,,,
Cluster_4863,808.4054848,3.233468155,,,,,,
Cluster_4866,808.4767345,0.629522452,,,,,,
Cluster_4867,809.1292744,0.627836928,,,,,,
Cluster_4868,809.2154848,0.595831196,,,,,,
Cluster_4872,810.4708942,0.629034944,,,,,,
Cluster_4873,810.5052569,3.613148543,,,,,,
Cluster_4874,810.5425578,3.341878869,,,,,,
Cluster_4875,810.5425578,3.345306445,,,,,,
Cluster_4876,810.5566476,2.97865413,,,,,,
Cluster_4877,810.6162373,0.681865647,,,,,,
Cluster_4878,810.6404848,0.584561109,,,,,,
Cluster_4879,811.4954848,4.987892471,,,,,,
Cluster_4880,811.5004848,4.987737377,,,,,,
Cluster_4881,811.5282701,3.824160221,,,,,,
Cluster_4882,811.7543105,0.710839291,,,,,,
Cluster_4885,812.4104848,0.633591503,,,,,,
Cluster_4887,812.4510935,3.107136724,,,,,,
Cluster_4888,812.4569828,0.629889122,,,,,,
Cluster_4889,812.4871857,3.480141524,,,,,,
Cluster_4890,812.5104848,3.179162202,,,,,,
Cluster_4891,812.5234949,3.243459054,,,,,,
Cluster_4892,812.5234949,3.243459054,,,,,,
Cluster_4895,813.5218894,3.26300965,,,,,,
Cluster_4896,813.7149447,0.709172002,,,,,,
Cluster_4897,814.21536,0.681604887,,,,,,
Cluster_4900,814.6615185,0.691968891,,,,,,
Cluster_4903,815.6874198,0.694159439,,,,,,
Cluster_4904,816.4254879,3.310178895,,,,,,
Cluster_4907,817.1854847,0.666946056,,,,,,
Cluster_4908,817.4465941,3.541036395,,,,,,
Cluster_4909,817.4964252,3.315410028,,,,,,
Cluster_4910,817.4783552,3.698988412,,,,,,
Cluster_4911,818.4644933,0.630338488,,,,,,
Cluster_4912,818.4746919,3.111194792,,,,,,
Cluster_4913,818.4770228,3.167181735,,,,,,
Cluster_4914,818.499968,5.899212096,,,,,,
Cluster_4915,818.538391,0.605542262,,,,,,
Cluster_4916,818.5897285,6.013101433,,,,,,
Cluster_4917,818.609247,0.680750737,,,,,,
Cluster_4918,818.7386228,0.7289635,,,,,,
Cluster_4920,819.3058814,0.705538159,,,,,,
Cluster_4924,819.7398299,0.724159537,,,,,,
Cluster_4927,820.5154746,3.239586405,,,,,,
Cluster_4928,820.6404846,0.583181509,,,,,,
Cluster_4929,821.3525148,0.714610815,,,,,,
Cluster_4933,821.4454846,0.631654055,,,,,,
Cluster_4939,821.7018778,0.708371984,,,,,,
Cluster_4940,822.1154975,0.667787736,,,,,,
Cluster_4942,822.3663179,4.82306431,,,,,,
Cluster_4944,822.4254845,0.631356278,,,,,,
Cluster_4945,822.4538206,0.630579441,,,,,,
Cluster_4946,822.6166965,0.583243766,,,,,,
Cluster_4947,823.245247,0.684385048,,,,,,
Cluster_4949,823.4318891,3.614757341,,,,,,
Cluster_4950,823.7645336,0.739113334,,,,,,
Cluster_4951,824.0076321,0.760371067,,,,,,
Cluster_4952,824.4558924,0.629887695,,,,,,
Cluster_4953,824.5030632,0.631452976,,,,,,
Cluster_4954,824.5218637,3.71998286,,,,,,
Cluster_4955,824.5604845,3.451768304,,,,,,
Cluster_4956,824.5599146,3.446753292,,,,,,
Cluster_4957,824.6284367,0.583528729,,,,,,
Cluster_4958,824.6235366,0.686790749,,,,,,
Cluster_4959,824.7061637,0.706744616,,,,,,
Cluster_4960,825.4144936,3.408210107,,,,,,
Cluster_4961,825.4704845,3.300058843,,,,,,
Cluster_4963,826.4622856,0.629027017,,,,,,
Cluster_4964,826.5039151,3.556930203,,,,,,
Cluster_4965,826.5217656,6.136988033,,,,,,
Cluster_4966,826.5174458,3.179162202,,,,,,
Cluster_4967,826.5171839,3.202605452,,,,,,
Cluster_4968,826.5408263,0.603834478,,,,,,
Cluster_4969,827.1485323,0.631452976,,,,,,
Cluster_4970,827.2643239,0.698496075,,,,,,
Cluster_4972,827.4914801,3.541939622,,,,,,
Cluster_4973,827.5205246,3.194596292,,,,,,
Cluster_4974,827.6554844,0.578947348,,,,,,
Cluster_4975,828.4454844,0.630003694,,,,,,
Cluster_4976,828.4454295,3.00244216,,,,,,
Cluster_4978,828.4892805,3.34628488,,,,,,
Cluster_4980,829.7304715,0.726242648,,,,,,
Cluster_4981,830.481938,3.187809042,,,,,,
Cluster_4982,830.4992396,5.748937789,,,,,,
Cluster_4984,830.5112952,3.39368059,,,,,,
Cluster_4985,830.5108616,3.383126339,,,,,,
Cluster_4986,830.6333391,0.689776601,,,,,,
Cluster_4987,831.4854843,3.750807887,,,,,,
Cluster_4988,831.5145128,3.405811343,,,,,,
Cluster_4990,832.4909226,3.19489654,,,,,,
Cluster_4991,832.5054843,6.116434482,,,,,,
Cluster_4992,832.5102552,0.610200174,,,,,,
Cluster_4993,832.5150969,6.026000188,,,,,,
Cluster_4994,832.619733,0.685776199,,,,,,
Cluster_4995,833.1054843,0.669394792,,,,,,
Cluster_4996,833.1178852,0.631171758,,,,,,
Cluster_5002,833.9106428,0.724568556,,,,,,
Cluster_5005,834.4338914,0.630454247,,,,,,
Cluster_5006,834.4446256,3.187971062,,,,,,
Cluster_5008,834.4904843,0.631452976,,,,,,
Cluster_5009,834.5916471,0.589281943,,,,,,
Cluster_5010,834.6623595,0.693156271,,,,,,
Cluster_5011,834.6623595,0.693156271,,,,,,
Cluster_5014,835.4551487,3.23736636,,,,,,
Cluster_5020,835.8573504,0.715041633,,,,,,
Cluster_5021,836.4354842,0.630811412,,,,,,
Cluster_5024,836.6401662,0.580875149,,,,,,
Cluster_5025,836.6577587,0.690865596,,,,,,
Cluster_5026,837.1216911,0.629050471,,,,,,
Cluster_5027,837.1711628,0.606664876,,,,,,
Cluster_5032,838.5044851,3.41738564,,,,,,
Cluster_5033,838.5369988,3.797886596,,,,,,
Cluster_5036,839.4283661,3.440302647,,,,,,
Cluster_5037,839.470513,0.628769276,,,,,,
Cluster_5038,839.5354842,3.179162202,,,,,,
Cluster_5039,839.7081667,0.685281888,,,,,,
Cluster_5040,840.4777889,0.624515165,,,,,,
Cluster_5041,840.4837774,5.529247285,,,,,,
Cluster_5042,840.4836235,5.6296431,,,,,,
Cluster_5043,840.5188888,3.628220314,,,,,,
Cluster_5044,840.5300082,3.232620393,,,,,,
Cluster_5045,840.5659827,2.977982984,,,,,,
Cluster_5046,840.5906245,0.679950734,,,,,,
Cluster_5047,841.7530546,0.694690077,,,,,,
Cluster_5048,842.4354841,0.629916763,,,,,,
Cluster_5049,842.4504841,3.044125298,,,,,,
Cluster_5051,842.7428806,0.746076187,,,,,,
Cluster_5052,843.1157945,0.627275161,,,,,,
Cluster_5054,843.3249679,0.717013346,,,,,,
Cluster_5058,843.5049916,3.391187273,,,,,,
Cluster_5061,843.815112,0.706309321,,,,,,
Cluster_5062,844.4839322,0.621267174,,,,,,
Cluster_5063,844.5045137,3.341465465,,,,,,
Cluster_5065,844.5253545,3.435497436,,,,,,
Cluster_5066,844.5253545,3.435497436,,,,,,
Cluster_5067,844.6293136,0.690099528,,,,,,
Cluster_5068,844.6636794,0.694078176,,,,,,
Cluster_5069,845.110484,0.629556423,,,,,,
Cluster_5070,845.1256967,0.624581922,,,,,,
Cluster_5072,845.4687165,4.695876552,,,,,,
Cluster_5073,845.8365358,0.712589099,,,,,,
Cluster_5074,846.415484,0.630615329,,,,,,
Cluster_5075,846.4880587,3.179162202,,,,,,
Cluster_5076,846.5067254,3.287078425,,,,,,
Cluster_5077,846.5067254,3.287078425,,,,,,
Cluster_5078,846.5056159,3.247103274,,,,,,
Cluster_5079,846.5302005,6.134589712,,,,,,
Cluster_5081,847.105484,0.630180872,,,,,,
Cluster_5082,847.1348919,0.62048091,,,,,,
Cluster_5085,847.4833456,4.995011617,,,,,,
Cluster_5086,847.8042131,0.703951011,,,,,,
Cluster_5088,848.4542348,3.275453743,,,,,,
Cluster_5089,848.4789591,0.620361347,,,,,,
Cluster_5091,848.5128787,3.240845471,,,,,,
Cluster_5092,848.6625663,0.574989142,,,,,,
Cluster_5093,849.4350303,3.177931863,,,,,,
Cluster_5095,849.5065982,3.093200182,,,,,,
Cluster_5096,849.7069645,0.704773435,,,,,,
Cluster_5097,850.1636852,3.07650846,,,,,,
Cluster_5101,850.6335033,0.583615017,,,,,,
Cluster_5102,850.6347302,0.691209069,,,,,,
Cluster_5103,851.0604696,0.712801278,,,,,,
Cluster_5105,851.3096677,0.718688181,,,,,,
Cluster_5108,851.481484,0.621450505,,,,,,
Cluster_5113,852.5189792,3.519675402,,,,,,
Cluster_5115,852.5683322,3.475028803,,,,,,
Cluster_5117,853.5504838,3.25772739,,,,,,
Cluster_5118,853.5492911,3.25772739,,,,,,
Cluster_5119,853.6841281,0.696406994,,,,,,
Cluster_5120,854.4104838,0.631637173,,,,,,
Cluster_5122,854.5347125,3.726419157,,,,,,
Cluster_5123,854.544814,3.291522629,,,,,,
Cluster_5125,854.544814,3.291522629,,,,,,
Cluster_5126,854.7146349,0.71139157,,,,,,
Cluster_5127,855.2065535,0.676386619,,,,,,
Cluster_5129,855.3808336,3.623318554,,,,,,
Cluster_5131,855.4854838,3.300893295,,,,,,
Cluster_5132,855.5287853,3.105639194,,,,,,
Cluster_5133,856.4464506,0.628515818,,,,,,
Cluster_5135,856.5149593,5.858639158,,,,,,
Cluster_5136,856.5150538,5.953033801,,,,,,
Cluster_5137,856.5699665,0.590866399,,,,,,
Cluster_5138,856.6828331,0.700428988,,,,,,
Cluster_5141,857.4804313,3.1656,,,,,,
Cluster_5143,857.686387,0.693306307,,,,,,
Cluster_5144,857.7357451,0.730394157,,,,,,
Cluster_5145,858.5354837,3.510587634,,,,,,
Cluster_5146,858.5426139,3.518218194,,,,,,
Cluster_5149,859.2190587,0.588930175,,,,,,
Cluster_5150,859.386125,2.935940179,,,,,,
Cluster_5154,859.6990858,0.716184898,,,,,,
Cluster_5155,860.5005991,3.246899659,,,,,,
Cluster_5156,860.5005991,3.246899659,,,,,,
Cluster_5161,861.4505883,3.298003241,,,,,,
Cluster_5163,861.8500426,0.736715063,,,,,,
Cluster_5164,862.4204836,0.630377593,,,,,,
Cluster_5165,862.4493943,0.628037117,,,,,,
Cluster_5167,862.7027336,0.712381731,,,,,,
Cluster_5168,863.0854836,0.669394792,,,,,,
Cluster_5170,863.3994703,3.345687748,,,,,,
Cluster_5171,863.4491554,3.208427115,,,,,,
Cluster_5175,863.6254836,0.583101219,,,,,,
Cluster_5177,864.5076723,0.605939592,,,,,,
Cluster_5181,865.6246484,0.58164938,,,,,,
Cluster_5182,865.7084684,0.707439762,,,,,,
Cluster_5183,865.8054836,0.703237202,,,,,,
Cluster_5185,866.3741941,0.631298892,,,,,,
Cluster_5189,867.1297245,0.618915874,,,,,,
Cluster_5190,867.1154835,0.631452976,,,,,,
Cluster_5194,867.7272046,0.731621878,,,,,,
Cluster_5195,868.3708122,0.632168568,,,,,,
Cluster_5196,868.3727231,3.148286132,,,,,,
Cluster_5197,868.5575951,3.347636961,,,,,,
Cluster_5199,868.5604835,3.410683482,,,,,,
Cluster_5200,868.6038398,0.686318532,,,,,,
Cluster_5202,869.3967374,3.803031542,,,,,,
Cluster_5205,869.5444591,3.220959075,,,,,,
Cluster_5207,869.8375898,0.733847533,,,,,,
Cluster_5209,870.5454835,3.219852381,,,,,,
Cluster_5210,870.5723717,0.67871683,,,,,,
Cluster_5211,870.6497351,0.699755451,,,,,,
Cluster_5213,872.4176792,0.630670744,,,,,,
Cluster_5214,872.4904103,3.176877393,,,,,,
Cluster_5218,872.6163681,0.584318744,,,,,,
Cluster_5219,872.6198166,0.68911705,,,,,,
Cluster_5220,873.2901193,0.712753622,,,,,,
Cluster_5221,873.5001723,4.975361633,,,,,,
Cluster_5224,874.423636,0.630322237,,,,,,
Cluster_5225,874.4695509,3.425766603,,,,,,
Cluster_5226,874.5156334,3.310159171,,,,,,
Cluster_5228,874.612967,0.58318935,,,,,,
Cluster_5229,874.6148714,0.685543152,,,,,,
Cluster_5230,874.6819994,0.70168205,,,,,,
Cluster_5231,875.4751702,3.426020325,,,,,,
Cluster_5232,875.7555499,0.736758545,,,,,,
Cluster_5233,875.8493176,0.746954856,,,,,,
Cluster_5235,876.4754833,3.370760712,,,,,,
Cluster_5236,876.4761843,3.370760712,,,,,,
Cluster_5238,876.4961959,0.605542262,,,,,,
Cluster_5240,876.6592589,0.696331732,,,,,,
Cluster_5242,877.4645581,3.266684435,,,,,,
Cluster_5245,878.5412991,0.672558402,,,,,,
Cluster_5246,878.6753027,0.7025349,,,,,,
Cluster_5249,879.8004833,0.669394792,,,,,,
Cluster_5250,880.4144729,0.63071343,,,,,,
Cluster_5251,880.4855391,3.29091781,,,,,,
Cluster_5255,880.698795,0.743743521,,,,,,
Cluster_5258,881.6054832,0.585171462,,,,,,
Cluster_5259,881.8391695,0.772926988,,,,,,
Cluster_5260,882.1239989,0.740028455,,,,,,
Cluster_5262,882.4624162,0.631452976,,,,,,
Cluster_5263,882.5006803,0.605956446,,,,,,
Cluster_5264,882.5727931,3.383126339,,,,,,
Cluster_5267,883.4980352,3.233446778,,,,,,
Cluster_5268,883.5601833,3.256324701,,,,,,
Cluster_5269,883.7425877,0.737423438,,,,,,
Cluster_5270,884.5016652,0.604876025,,,,,,
Cluster_5280,886.4504916,0.621944545,,,,,,
Cluster_5281,886.5096128,3.247103274,,,,,,
Cluster_5283,886.7404831,0.73586138,,,,,,
Cluster_5284,887.2424048,0.700434935,,,,,,
Cluster_5285,887.4369169,0.629206119,,,,,,
Cluster_5287,887.7756741,0.697835021,,,,,,
Cluster_5290,888.5310296,3.342680734,,,,,,
Cluster_5291,888.5897833,0.684131537,,,,,,
Cluster_5292,888.7084619,0.730892263,,,,,,
Cluster_5294,889.4440822,0.629368665,,,,,,
Cluster_5295,889.5136824,3.179271729,,,,,,
Cluster_5298,889.7100962,0.724248685,,,,,,
Cluster_5299,889.8348696,0.712687279,,,,,,
Cluster_5300,889.845483,0.714995903,,,,,,
Cluster_5301,890.5844906,0.682877951,,,,,,
Cluster_5304,891.5529292,3.241978927,,,,,,
Cluster_5305,891.8201124,0.724328798,,,,,,
Cluster_5306,892.365483,0.633677432,,,,,,
Cluster_5309,894.5008938,3.286507898,,,,,,
Cluster_5310,894.5008938,3.286507898,,,,,,
Cluster_5311,894.7318454,0.735349599,,,,,,
Cluster_5321,896.6624738,0.696949493,,,,,,
Cluster_5322,897.0504829,0.631364673,,,,,,
Cluster_5323,897.4305031,0.62956188,,,,,,
Cluster_5325,897.5006299,3.186944438,,,,,,
Cluster_5327,897.5553304,3.243618979,,,,,,
Cluster_5328,897.5756631,3.346197652,,,,,,
Cluster_5329,897.7383247,0.732365265,,,,,,
Cluster_5330,898.5754828,3.314957738,,,,,,
