Name,m/z,RT,Annotation,formula,adduct,evidence,,,,,
Cluster_1532,334.253509,17.43250535,,,,,,,,,
Cluster_1533,335.047767,0.819866673,,,,,,,,,
Cluster_1534,335.2237003,13.04394514,,,,,,,,,
Cluster_1535,335.2237867,13.26040215,,,,,,,,,
Cluster_1536,336.1718507,5.849273471,,,,,,,,,
Cluster_1537,336.1615291,5.920994437,,,,,,,,,
Cluster_1538,336.1641662,6.033833179,,,,,,,,,
Cluster_1539,336.1580524,6.2079433,,,,,,,,,
Cluster_1540,336.0739754,9.4560167,,,,,,,,,
Cluster_1541,336.1641662,6.033833179,,,,,,,,,
Cluster_1542,336.1217744,6.259826158,,,,,,,,,
Cluster_1543,336.1582512,6.493538433,,,,,,,,,
Cluster_1544,336.1582126,6.54797527,,,,,,,,,
Cluster_1545,336.1718507,5.849273471,,,,,,,,,
Cluster_1546,336.1615291,5.920994437,,,,,,,,,
Cluster_1547,336.1716637,6.87158999,,,,,,,,,
Cluster_1548,336.171627,6.989544004,,,,,,,,,
Cluster_1549,336.1704548,7.088286078,,,,,,,,,
Cluster_1550,336.2320703,14.78244805,,,,,,,,,
Cluster_1551,336.2560024,15.74659031,,,,,,,,,
Cluster_1552,336.8818362,5.287880936,,,,,,,,,
Cluster_1553,336.9739634,13.08758328,,,,,,,,,
Cluster_1554,336.9740608,13.36371069,,,,,,,,,
Cluster_1555,337.0882634,7.601528349,,,,,,,,,
Cluster_1556,337.1437946,8.963290725,,,,,,,,,
Cluster_1557,337.1638373,10.57863911,,,,,,,,,
Cluster_1558,337.1637587,10.67874539,,,,,,,,,
Cluster_1559,337.163803,10.77204882,,,,,,,,,
Cluster_1560,337.2385048,16.54674622,,,,,,,,,
Cluster_1561,337.2395171,14.87396182,,,,,,,,,
Cluster_1562,338.1735222,7.46149071,,,,,,,,,
Cluster_1563,338.1737269,7.788588346,,,,,,,,,
Cluster_1564,338.1737006,7.290666541,,,,,,,,,
Cluster_1565,338.1518793,9.299247059,,,,,,,,,
Cluster_1566,338.1675916,10.704923,,,,,,,,,
Cluster_1567,338.1737269,7.788588346,,,,,,,,,
Cluster_1568,338.1775532,14.35146633,,,,,,,,,
Cluster_1569,338.1775532,14.35146633,,,,,,,,,
Cluster_1570,338.1844947,1.343446878,,,,,,,,,
Cluster_1571,338.2356263,14.9734724,,,,,,,,,
Cluster_1572,338.2356263,14.9734724,,,,,,,,,
Cluster_1573,338.2717379,15.33335879,,,,,,,,,
Cluster_1574,338.8782562,5.287701811,,,,,,,,,
Cluster_1575,339.1796163,9.449989135,,,,,,,,,
Cluster_1576,339.1796995,9.551496775,,,,,,,,,
Cluster_1577,339.1402795,8.965050778,,,,,,,,,
Cluster_1578,339.1596686,9.232386907,,,,,,,,,
Cluster_1579,339.1796163,9.449989135,,,,,,,,,
Cluster_1580,339.1796995,9.551496775,,,,,,,,,
Cluster_1581,339.1998752,21.20826804,,,,,,,,,
Cluster_1582,339.2015906,16.39265215,,,,,,,,,
Cluster_1583,339.2015906,16.39265215,,,,,,,,,
Cluster_1584,339.2018289,16.55066322,,,,,,,,,
Cluster_1585,339.2017557,16.64625732,,,,,,,,,
Cluster_1586,339.2015896,16.77645024,,,,,,,,,
Cluster_1587,339.2016109,16.80631704,,,,,,,,,
Cluster_1588,339.9956726,8.551541375,,,,,,,,,
Cluster_1589,339.9944979,10.5512509,,,,,,,,,
Cluster_1590,340.0604764,10.14874599,,,,,,,,,
Cluster_1591,340.1896353,7.699126715,,,,,,,,,
Cluster_1592,340.189792,7.90658405,,,,,,,,,
Cluster_1593,340.1897642,8.018498713,,,,,,,,,
Cluster_1594,340.2258315,8.14809682,,,,,,,,,
Cluster_1595,340.2141164,10.59830334,,,,,,,,,
Cluster_1596,340.287528,16.32206166,,,,,,,,,
Cluster_1597,340.2255894,11.64999102,,,,,,,,,
Cluster_1598,340.2502408,15.4061055,,,,,,,,,
Cluster_1599,340.8756514,5.286882203,,,,,,,,,
Cluster_1600,341.086092,4.874667951,,,,,,,,,
Cluster_1601,341.0859608,4.961847716,,,,,,,,,
Cluster_1602,341.0843779,5.103769092,,,,,,,,,
Cluster_1603,341.0859608,4.961847716,,,,,,,,,
Cluster_1604,341.0843779,5.103769092,,,,,,,,,
Cluster_1605,341.0460611,7.151347598,,,,,,,,,
Cluster_1606,341.0460611,7.151347598,,,,,,,,,
Cluster_1607,341.0999228,7.326724513,,,,,,,,,
Cluster_1608,341.0999228,7.326724513,,,,,,,,,
Cluster_1609,341.0921088,7.790221957,,,,,,,,,
Cluster_1610,341.077008,8.4538195,,,,,,,,,
Cluster_1611,341.1439232,18.25954004,,,,,,,,,
Cluster_1612,341.1440247,18.31047361,,,,,,,,,
Cluster_1613,341.1438334,18.45711908,,,,,,,,,
Cluster_1614,341.1883232,13.73699713,,,,,,,,,
Cluster_1615,341.1883232,13.73699713,,,,,,,,,
Cluster_1616,341.3077722,20.44246218,,,,,,,,,
Cluster_1617,342.0762728,9.082130295,,,,,,,,,
Cluster_1618,342.089784,4.961552759,,,,,,,,,
Cluster_1619,342.0762728,9.082130295,,,,,,,,,
Cluster_1620,342.132073,5.931893575,,,,,,,,,
Cluster_1621,342.1319354,5.49794207,,,,,,,,,
Cluster_1622,342.2404781,7.630171998,,,,,,,,,
Cluster_1623,342.1319354,5.49794207,,,,,,,,,
Cluster_1624,342.2299572,11.74034359,,,,,,,,,
Cluster_1625,342.2300381,10.97256716,,,,,,,,,
Cluster_1626,342.2415474,7.857999585,,,,,,,,,
Cluster_1627,342.2416169,7.925536638,,,,,,,,,
Cluster_1628,342.2415994,8.000289939,,,,,,,,,
Cluster_1629,342.2415787,8.076573713,,,,,,,,,
Cluster_1630,342.2416643,8.145689192,,,,,,,,,
Cluster_1631,342.2416057,8.288509614,,,,,,,,,
Cluster_1632,342.2404781,7.630171998,,,,,,,,,
Cluster_1633,342.2662281,16.29060545,,,,,,,,,
Cluster_1634,342.26629,16.39935085,,,,,,,,,
Cluster_1635,342.9697694,5.076824288,,,,,,,,,
Cluster_1636,342.9697694,5.076824288,,,,,,,,,
Cluster_1637,343.1760792,9.223597901,,,,,,,,,
Cluster_1638,343.1317326,5.755165959,,,,,,,,,
Cluster_1639,343.1763432,10.65516532,,,,,,,,,
Cluster_1640,343.1760792,9.223597901,,,,,,,,,
Cluster_1641,343.1763432,10.65516532,,,,,,,,,
Cluster_1642,343.2336726,10.960292,,,,,,,,,
Cluster_1643,343.2000738,6.89979395,,,,,,,,,
Cluster_1644,343.2040192,13.76689988,,,,,,,,,
Cluster_1645,344.0416734,1.364346237,,,,,,,,,
Cluster_1646,343.9536481,3.565409074,,,,,,,,,
Cluster_1647,343.9962681,0.807772082,,,,,,,,,
Cluster_1648,344.0725031,9.083311988,,,,,,,,,
Cluster_1649,344.1839797,5.934872809,,,,,,,,,
Cluster_1650,344.1000956,6.126818463,,,,,,,,,
Cluster_1651,344.1840063,5.9575517,,,,,,,,,
Cluster_1652,344.1000956,6.126818463,,,,,,,,,
Cluster_1653,344.2202285,6.255180991,,,,,,,,,
Cluster_1654,344.1837093,6.31772095,,,,,,,,,
Cluster_1655,344.2203914,6.4582553,,,,,,,,,
Cluster_1656,344.220262,7.556590748,,,,,,,,,
Cluster_1657,344.2203561,7.796345298,,,,,,,,,
Cluster_1658,344.2202948,7.944435817,,,,,,,,,
Cluster_1659,344.2202285,6.255180991,,,,,,,,,
Cluster_1660,344.1837093,6.31772095,,,,,,,,,
Cluster_1661,344.2203544,6.473500456,,,,,,,,,
Cluster_1662,344.219549,6.673017404,,,,,,,,,
Cluster_1663,344.1841192,7.05073809,,,,,,,,,
Cluster_1664,344.1841116,5.329714714,,,,,,,,,
Cluster_1665,344.1840022,5.579972762,,,,,,,,,
Cluster_1666,344.1839797,5.934872809,,,,,,,,,
Cluster_1667,344.1841192,7.05073809,,,,,,,,,
Cluster_1668,344.1960416,6.894454511,,,,,,,,,
Cluster_1669,344.209741,10.20332453,,,,,,,,,
Cluster_1670,344.2202948,7.944435817,,,,,,,,,
Cluster_1671,344.2203561,7.796345298,,,,,,,,,
Cluster_1672,344.2457688,11.22391108,,,,,,,,,
Cluster_1673,344.2017399,11.45084875,,,,,,,,,
Cluster_1674,344.2399564,11.53777752,,,,,,,,,
Cluster_1675,344.2459008,11.61994985,,,,,,,,,
Cluster_1676,344.2444957,12.57238161,,,,,,,,,
Cluster_1677,344.2458807,13.93518305,,,,,,,,,
Cluster_1678,344.245736,14.0420655,,,,,,,,,
Cluster_1679,344.9662297,5.077233033,,,,,,,,,
Cluster_1680,344.9801636,13.02164035,,,,,,,,,
Cluster_1681,344.9802666,10.94082957,,,,,,,,,
Cluster_1682,344.9802998,11.03662364,,,,,,,,,
Cluster_1683,344.9803142,11.25362375,,,,,,,,,
Cluster_1684,344.9802571,11.38884794,,,,,,,,,
Cluster_1685,344.9803892,11.50718115,,,,,,,,,
Cluster_1686,345.0660244,8.005134194,,,,,,,,,
Cluster_1687,345.0604525,8.523398105,,,,,,,,,
Cluster_1688,345.1920026,9.584693105,,,,,,,,,
Cluster_1689,346.0039977,5.81970488,,,,,,,,,
Cluster_1690,345.9937,10.75140768,,,,,,,,,
Cluster_1691,346.0561981,1.141586229,,,,,,,,,
Cluster_1692,346.0718911,7.255812072,,,,,,,,,
Cluster_1693,346.0718521,7.396914388,,,,,,,,,
Cluster_1694,346.0716385,6.878715618,,,,,,,,,
Cluster_1695,346.0716298,6.993601453,,,,,,,,,
Cluster_1696,346.0718911,7.255812072,,,,,,,,,
Cluster_1697,346.1820083,6.581116109,,,,,,,,,
Cluster_1698,346.0716385,6.878715618,,,,,,,,,
Cluster_1699,346.0718521,7.396914388,,,,,,,,,
Cluster_1700,346.1624122,5.014222201,,,,,,,,,
Cluster_1701,346.1637748,2.003644279,,,,,,,,,
Cluster_1702,346.1636133,5.989121722,,,,,,,,,
Cluster_1703,346.1635959,1.835823277,,,,,,,,,
Cluster_1704,346.1637748,2.003644279,,,,,,,,,
Cluster_1705,346.1624122,5.014222201,,,,,,,,,
Cluster_1706,346.1637409,5.886661181,,,,,,,,,
Cluster_1707,346.1623577,5.9677477,,,,,,,,,
Cluster_1708,346.1820083,6.581116109,,,,,,,,,
Cluster_1709,346.224428,9.691499344,,,,,,,,,
Cluster_1710,346.2037266,11.91223136,,,,,,,,,
Cluster_1711,346.2164608,13.46210406,,,,,,,,,
Cluster_1712,346.2175182,13.81769542,,,,,,,,,
Cluster_1713,346.2164407,13.97724782,,,,,,,,,
Cluster_1714,346.2038689,13.14037351,,,,,,,,,
Cluster_1715,346.2175523,15.20427,,,,,,,,,
Cluster_1716,346.2617657,15.03018128,,,,,,,,,
Cluster_1717,346.2615436,14.77383797,,,,,,,,,
Cluster_1718,346.2616564,14.85736712,,,,,,,,,
Cluster_1719,346.2615816,10.4673622,,,,,,,,,
Cluster_1720,346.2244417,10.64566155,,,,,,,,,
Cluster_1721,346.2535865,17.17426176,,,,,,,,,
Cluster_1722,346.2615436,14.77383797,,,,,,,,,
Cluster_1723,346.2616564,14.85736712,,,,,,,,,
Cluster_1724,346.9562366,8.056725834,,,,,,,,,
Cluster_1725,347.0575189,8.526160037,,,,,,,,,
Cluster_1726,347.060311,15.78557296,,,,,,,,,
Cluster_1727,347.1720225,7.9579743,,,,,,,,,
Cluster_1728,347.1718818,7.974940869,,,,,,,,,
Cluster_1729,347.1703353,9.015939781,,,,,,,,,
Cluster_1730,347.1779988,9.546035075,,,,,,,,,
Cluster_1731,347.9915708,10.75497935,,,,,,,,,
Cluster_1732,348.0422008,9.110418959,,,,,,,,,
Cluster_1733,348.0422008,9.110418959,,,,,,,,,
Cluster_1734,348.0522257,2.489608736,,,,,,,,,
Cluster_1735,348.0681675,7.262334898,,,,,,,,,
Cluster_1736,348.1616784,5.343382942,,,,,,,,,
Cluster_1737,348.1601081,6.960138617,,,,,,,,,
Cluster_1738,348.1941792,7.087459709,,,,,,,,,
Cluster_1739,348.0681675,7.262334898,,,,,,,,,
Cluster_1740,348.1616784,5.343382942,,,,,,,,,
Cluster_1741,348.194223,8.148886557,,,,,,,,,
Cluster_1742,348.1941713,8.281811908,,,,,,,,,
Cluster_1743,348.1942162,8.441110667,,,,,,,,,
Cluster_1744,348.232223,14.74931198,,,,,,,,,
Cluster_1745,348.2322723,14.90943389,,,,,,,,,
Cluster_1746,348.2196895,15.18296084,,,,,,,,,
Cluster_1747,348.2320715,12.97478365,,,,,,,,,
Cluster_1748,348.2402238,10.40077152,,,,,,,,,
Cluster_1749,348.2137365,13.97760292,,,,,,,,,
Cluster_1750,348.2324219,14.20087222,,,,,,,,,
Cluster_1751,348.2260614,13.81918822,,,,,,,,,
Cluster_1752,348.2324219,14.202448,,,,,,,,,
Cluster_1753,348.2340499,15.41681894,,,,,,,,,
Cluster_1754,348.2500304,17.17711099,,,,,,,,,
Cluster_1755,349.0300341,12.79586951,,,,,,,,,
Cluster_1756,349.1878824,8.404672001,,,,,,,,,
Cluster_1757,349.2363087,19.09164288,,,,,,,,,
Cluster_1758,350.1522928,8.601849258,,,,,,,,,
Cluster_1759,350.1381986,5.35716345,,,,,,,,,
Cluster_1760,350.1377086,5.657550672,,,,,,,,,
Cluster_1761,350.1719436,7.4509599,,,,,,,,,
Cluster_1762,350.1863243,7.921728054,,,,,,,,,
Cluster_1763,350.1377086,5.657550672,,,,,,,,,
Cluster_1764,350.1737349,5.919813992,,,,,,,,,
Cluster_1765,350.1737349,5.919813992,,,,,,,,,
Cluster_1766,350.1739857,6.076943476,,,,,,,,,
Cluster_1767,350.1404957,4.618604222,,,,,,,,,
Cluster_1768,350.1842438,6.365785861,,,,,,,,,
Cluster_1769,350.183977,6.535326955,,,,,,,,,
Cluster_1770,350.1838483,6.626271184,,,,,,,,,
Cluster_1771,350.1735327,7.31307374,,,,,,,,,
Cluster_1772,350.1737435,7.400058087,,,,,,,,,
Cluster_1773,350.1758224,9.056854828,,,,,,,,,
Cluster_1774,350.2119145,9.906461388,,,,,,,,,
Cluster_1775,350.248238,15.83923534,,,,,,,,,
Cluster_1776,350.8756391,6.091217635,,,,,,,,,
Cluster_1777,350.9498421,8.057320918,,,,,,,,,
Cluster_1778,351.121598,7.792678255,,,,,,,,,
Cluster_1779,351.1039001,8.356223896,,,,,,,,,
Cluster_1780,351.2183137,10.73512955,,,,,,,,,
Cluster_1781,351.2180975,10.93888862,,,,,,,,,
Cluster_1782,351.178444,11.07221079,,,,,,,,,
Cluster_1783,351.1784421,11.15586906,,,,,,,,,
Cluster_1784,351.1864317,21.23995726,,,,,,,,,
Cluster_1785,351.1864493,21.32109782,,,,,,,,,
Cluster_1786,351.2164851,12.66922888,,,,,,,,,
Cluster_1787,351.2177408,12.72644669,,,,,,,,,
Cluster_1788,351.2180154,12.84991578,,,,,,,,,
Cluster_1789,351.1797402,11.20776,,,,,,,,,
Cluster_1790,351.2183137,10.73512955,,,,,,,,,
Cluster_1791,351.2180975,10.93888862,,,,,,,,,
Cluster_1792,351.2181634,11.76239284,,,,,,,,,
Cluster_1793,351.2324645,14.956066,,,,,,,,,
Cluster_1794,351.2520216,20.01456915,,,,,,,,,
Cluster_1795,351.9758977,5.157102106,,,,,,,,,
Cluster_1796,352.1057022,6.979307107,,,,,,,,,
Cluster_1797,352.1055736,6.9637827,,,,,,,,,
Cluster_1798,352.1644264,5.019248868,,,,,,,,,
Cluster_1799,352.152378,5.230824906,,,,,,,,,
Cluster_1800,352.2062469,15.0075368,,,,,,,,,
Cluster_1801,352.9978204,0.818546969,,,,,,,,,
Cluster_1802,353.1020501,7.628668077,,,,,,,,,
Cluster_1803,353.1440481,18.04945494,,,,,,,,,
Cluster_1804,353.1520302,10.12781888,,,,,,,,,
Cluster_1805,353.1656112,19.06060989,,,,,,,,,
Cluster_1806,353.1837509,21.23983732,,,,,,,,,
Cluster_1807,353.1839384,21.32117367,,,,,,,,,
Cluster_1808,353.2336698,11.33446043,,,,,,,,,
Cluster_1809,353.2339057,15.36717288,,,,,,,,,
Cluster_1810,353.2017835,15.48196934,,,,,,,,,
Cluster_1811,353.2340494,15.58560656,,,,,,,,,
Cluster_1812,353.2340167,14.74849465,,,,,,,,,
Cluster_1813,353.2401912,12.28985337,,,,,,,,,
Cluster_1814,353.2339334,11.98857839,,,,,,,,,
Cluster_1815,353.2339825,12.10597024,,,,,,,,,
Cluster_1816,353.2341465,13.102414,,,,,,,,,
Cluster_1817,353.2339407,13.23990477,,,,,,,,,
Cluster_1818,353.2338716,13.30197996,,,,,,,,,
Cluster_1819,353.2338166,13.4044222,,,,,,,,,
Cluster_1820,353.2340269,13.58843772,,,,,,,,,
Cluster_1821,353.2340607,13.66248066,,,,,,,,,
Cluster_1822,353.233994,13.86957328,,,,,,,,,
Cluster_1823,353.2340279,13.94180937,,,,,,,,,
Cluster_1824,353.2339377,14.04500828,,,,,,,,,
Cluster_1825,353.2339331,14.23464217,,,,,,,,,
Cluster_1826,353.233843,14.33026473,,,,,,,,,
Cluster_1827,353.2339191,14.49464957,,,,,,,,,
Cluster_1828,353.2340576,14.62958625,,,,,,,,,
Cluster_1829,353.2340167,14.74849465,,,,,,,,,
Cluster_1830,353.93009,10.04207221,,,,,,,,,
Cluster_1831,354.1322329,5.636057323,,,,,,,,,
Cluster_1832,354.2404092,8.9547181,,,,,,,,,
Cluster_1833,354.2040566,8.7074787,,,,,,,,,
Cluster_1834,354.205562,8.897807168,,,,,,,,,
Cluster_1835,354.2404092,8.954070088,,,,,,,,,
Cluster_1836,354.2300604,11.54140711,,,,,,,,,
Cluster_1837,354.2220474,15.23637032,,,,,,,,,
Cluster_1838,354.2219703,15.85770059,,,,,,,,,
Cluster_1839,354.2220474,15.23637032,,,,,,,,,
Cluster_1840,354.9935537,0.818057297,,,,,,,,,
Cluster_1841,355.0719133,8.110222123,,,,,,,,,
Cluster_1842,355.0719004,8.796177877,,,,,,,,,
Cluster_1843,355.0719004,8.796177877,,,,,,,,,
Cluster_1844,355.1117608,7.127028215,,,,,,,,,
Cluster_1845,355.127966,6.069533249,,,,,,,,,
Cluster_1846,355.180497,5.900689143,,,,,,,,,
Cluster_1847,355.180497,5.900689143,,,,,,,,,
Cluster_1848,355.127966,6.069533249,,,,,,,,,
Cluster_1849,355.1583801,18.93960594,,,,,,,,,
Cluster_1850,355.1597655,19.06364746,,,,,,,,,
Cluster_1851,355.2256584,11.4862573,,,,,,,,,
Cluster_1852,355.2497932,14.95001251,,,,,,,,,
Cluster_1853,355.2495694,14.35465633,,,,,,,,,
Cluster_1854,355.249534,14.44959893,,,,,,,,,
Cluster_1855,355.2603379,14.7496051,,,,,,,,,
Cluster_1856,355.2496794,12.4535547,,,,,,,,,
Cluster_1857,355.2497002,12.54824215,,,,,,,,,
Cluster_1858,355.2499017,13.13604781,,,,,,,,,
Cluster_1859,355.2500861,13.63802241,,,,,,,,,
Cluster_1860,355.2498834,13.79427966,,,,,,,,,
Cluster_1861,355.3235997,20.84604425,,,,,,,,,
Cluster_1862,356.001656,1.595974344,,,,,,,,,
Cluster_1863,356.0221285,10.75194441,,,,,,,,,
Cluster_1864,356.1841278,6.691582283,,,,,,,,,
Cluster_1865,356.0920726,9.375260027,,,,,,,,,
Cluster_1866,356.2184169,15.85813204,,,,,,,,,
Cluster_1867,356.2184169,15.85813204,,,,,,,,,
Cluster_1868,356.237864,16.09920217,,,,,,,,,
Cluster_1869,356.2576084,8.357315922,,,,,,,,,
Cluster_1870,356.2575969,8.415769291,,,,,,,,,
Cluster_1871,356.2576559,8.600963457,,,,,,,,,
Cluster_1872,356.257642,8.672762898,,,,,,,,,
Cluster_1873,356.2459196,13.9775723,,,,,,,,,
Cluster_1874,356.2459196,13.9775723,,,,,,,,,
Cluster_1875,356.2463603,13.46535695,,,,,,,,,
Cluster_1876,356.2576329,8.804797537,,,,,,,,,
Cluster_1877,356.2576121,8.85646529,,,,,,,,,
Cluster_1878,356.9801675,13.88474954,,,,,,,,,
Cluster_1879,356.9859122,5.868582004,,,,,,,,,
Cluster_1880,357.0684,8.109597578,,,,,,,,,
Cluster_1881,356.9859122,5.868582004,,,,,,,,,
Cluster_1882,357.2155921,4.962252303,,,,,,,,,
Cluster_1883,357.0805069,5.098912001,,,,,,,,,
Cluster_1884,357.2161202,6.789348716,,,,,,,,,
Cluster_1885,357.2160223,7.064521207,,,,,,,,,
Cluster_1886,357.2160032,7.426622779,,,,,,,,,
Cluster_1887,357.2160032,7.426622779,,,,,,,,,
Cluster_1888,357.2155921,4.9631816,,,,,,,,,
Cluster_1889,357.2180041,6.155995185,,,,,,,,,
Cluster_1890,357.2504206,6.4582553,,,,,,,,,
Cluster_1891,357.2655748,15.21131,,,,,,,,,
Cluster_1892,357.2159648,5.861510953,,,,,,,,,
Cluster_1893,357.2159648,5.861510953,,,,,,,,,
Cluster_1894,357.2180041,6.155995185,,,,,,,,,
Cluster_1895,357.2657058,15.22907363,,,,,,,,,
Cluster_1896,357.2655636,15.31976948,,,,,,,,,
Cluster_1897,357.2656233,12.10748831,,,,,,,,,
Cluster_1898,357.254365,14.44799954,,,,,,,,,
Cluster_1899,357.9982076,1.595942464,,,,,,,,,
Cluster_1900,358.0703663,5.485211019,,,,,,,,,
Cluster_1901,358.0699431,8.910537516,,,,,,,,,
Cluster_1902,358.0715759,9.110452163,,,,,,,,,
Cluster_1903,358.1999316,6.506253196,,,,,,,,,
Cluster_1904,358.202072,6.655222492,,,,,,,,,
Cluster_1905,358.071683,6.914631221,,,,,,,,,
Cluster_1906,358.071683,6.914631221,,,,,,,,,
Cluster_1907,358.1997673,7.20864475,,,,,,,,,
Cluster_1908,358.1416309,7.31215903,,,,,,,,,
Cluster_1909,358.2000185,7.7057039,,,,,,,,,
Cluster_1910,358.1984213,7.765891003,,,,,,,,,
Cluster_1911,358.1959049,7.831130261,,,,,,,,,
Cluster_1912,358.1998385,7.985694307,,,,,,,,,
Cluster_1913,358.1363954,11.34060243,,,,,,,,,
Cluster_1914,358.204245,7.603320426,,,,,,,,,
Cluster_1915,358.2000453,7.699104972,,,,,,,,,
Cluster_1916,358.1984213,7.765891003,,,,,,,,,
Cluster_1917,358.2000328,6.01382653,,,,,,,,,
Cluster_1918,358.1999432,5.525886875,,,,,,,,,
Cluster_1919,358.1997673,7.2036953,,,,,,,,,
Cluster_1920,358.1416309,7.31215903,,,,,,,,,
Cluster_1921,358.2616248,14.74948975,,,,,,,,,
Cluster_1922,358.261706,14.90858658,,,,,,,,,
Cluster_1923,358.2001024,5.754250685,,,,,,,,,
Cluster_1924,358.2001024,5.754250685,,,,,,,,,
Cluster_1925,358.2341496,16.09973727,,,,,,,,,
Cluster_1926,358.2536469,16.76874427,,,,,,,,,
Cluster_1927,358.2617395,14.19892271,,,,,,,,,
Cluster_1928,358.2617376,12.975235,,,,,,,,,
Cluster_1929,358.2618893,15.41821349,,,,,,,,,
Cluster_1930,358.261986,13.82109852,,,,,,,,,
Cluster_1931,358.9760499,14.68492544,,,,,,,,,
Cluster_1932,358.9821212,6.147353912,,,,,,,,,
Cluster_1933,358.9821212,6.147353912,,,,,,,,,
Cluster_1934,359.0356931,6.257187933,,,,,,,,,
Cluster_1935,359.088397,8.161596985,,,,,,,,,
Cluster_1936,359.1261804,8.620521059,,,,,,,,,
Cluster_1937,360.0535247,2.490265813,,,,,,,,,
Cluster_1938,360.0680901,9.110653791,,,,,,,,,
Cluster_1939,360.1001378,1.623821169,,,,,,,,,
Cluster_1940,360.1001378,1.623821169,,,,,,,,,
Cluster_1941,360.1797755,4.838950162,,,,,,,,,
Cluster_1942,360.1783808,5.39978993,,,,,,,,,
Cluster_1943,360.1783613,6.130397264,,,,,,,,,
Cluster_1944,360.1795561,6.287056707,,,,,,,,,
Cluster_1945,360.1979856,7.401283049,,,,,,,,,
Cluster_1946,360.1978968,7.555694631,,,,,,,,,
Cluster_1947,360.2323373,16.03030875,,,,,,,,,
Cluster_1948,360.2322911,14.58261453,,,,,,,,,
Cluster_1949,360.2405014,11.16703477,,,,,,,,,
Cluster_1950,360.2322911,14.58261453,,,,,,,,,
Cluster_1951,360.2776176,15.84002096,,,,,,,,,
Cluster_1952,360.2323373,16.03030875,,,,,,,,,
Cluster_1953,360.2499757,16.77101846,,,,,,,,,
Cluster_1954,360.2676937,14.74938069,,,,,,,,,
Cluster_1955,360.2695112,17.69840535,,,,,,,,,
Cluster_1956,360.2696015,17.76590276,,,,,,,,,
Cluster_1957,360.2776176,15.84002096,,,,,,,,,
Cluster_1958,360.9184057,1.847399641,,,,,,,,,
Cluster_1959,361.139814,10.28516808,,,,,,,,,
Cluster_1960,361.0856307,8.161689157,,,,,,,,,
Cluster_1961,361.1417668,9.231926547,,,,,,,,,
Cluster_1962,361.1877638,8.4617114,,,,,,,,,
Cluster_1963,361.1881412,8.7074787,,,,,,,,,
Cluster_1964,361.138429,6.606545938,,,,,,,,,
Cluster_1965,361.138429,6.606545938,,,,,,,,,
Cluster_1966,361.1877638,8.460357343,,,,,,,,,
Cluster_1967,361.188215,8.69742095,,,,,,,,,
Cluster_1968,361.1520992,9.695301109,,,,,,,,,
Cluster_1969,361.1821678,6.286954076,,,,,,,,,
Cluster_1970,361.1520992,9.695301109,,,,,,,,,
Cluster_1971,361.1818846,9.782736693,,,,,,,,,
Cluster_1972,361.1817773,9.874049915,,,,,,,,,
Cluster_1973,361.139814,10.28516808,,,,,,,,,
Cluster_1974,361.188215,8.69742095,,,,,,,,,
Cluster_1975,361.1638031,12.52979233,,,,,,,,,
Cluster_1976,361.1638031,12.52979233,,,,,,,,,
Cluster_1977,361.2363428,12.79205593,,,,,,,,,
Cluster_1978,361.2363428,12.79205593,,,,,,,,,
Cluster_1979,362.2101124,7.991745343,,,,,,,,,
Cluster_1980,362.1197034,9.006990512,,,,,,,,,
Cluster_1981,362.1522737,9.23934243,,,,,,,,,
Cluster_1982,362.2120048,10.60862243,,,,,,,,,
Cluster_1983,362.1418211,4.885081506,,,,,,,,,
Cluster_1984,362.2119718,11.11064159,,,,,,,,,
Cluster_1985,362.1416459,6.053032754,,,,,,,,,
Cluster_1986,362.177801,6.206288262,,,,,,,,,
Cluster_1987,362.1522737,9.23934243,,,,,,,,,
Cluster_1988,362.2299685,14.5815791,,,,,,,,,
Cluster_1989,362.2355622,15.00877189,,,,,,,,,
Cluster_1990,362.2482382,15.38219463,,,,,,,,,
Cluster_1991,362.2482382,15.38219463,,,,,,,,,
Cluster_1992,362.2482103,15.54306629,,,,,,,,,
Cluster_1993,362.2482587,15.61041273,,,,,,,,,
Cluster_1994,363.109902,1.787784259,,,,,,,,,
Cluster_1995,363.169662,5.225392492,,,,,,,,,
Cluster_1996,363.1662965,9.74836094,,,,,,,,,
Cluster_1997,363.169662,5.225392492,,,,,,,,,
Cluster_1998,363.9261102,11.86465987,,,,,,,,,
Cluster_1999,363.9761992,5.134030934,,,,,,,,,
Cluster_2000,364.1200546,3.519355718,,,,,,,,,
Cluster_2001,364.1558093,9.339029548,,,,,,,,,
Cluster_2002,364.1900272,6.491266502,,,,,,,,,
Cluster_2003,364.191591,7.2144328,,,,,,,,,
Cluster_2004,364.1921852,7.237048047,,,,,,,,,
Cluster_2005,364.1883347,7.335332348,,,,,,,,,
Cluster_2006,364.2036015,7.494418442,,,,,,,,,
Cluster_2007,364.2278997,10.95833403,,,,,,,,,
Cluster_2008,364.2276014,11.42601056,,,,,,,,,
Cluster_2009,364.2278864,11.63047728,,,,,,,,,
Cluster_2010,364.2279924,11.83488341,,,,,,,,,
Cluster_2011,364.2277085,12.44560218,,,,,,,,,
Cluster_2012,364.2515506,15.23856653,,,,,,,,,
Cluster_2013,364.2515229,15.85489959,,,,,,,,,
Cluster_2014,364.2639973,16.89284249,,,,,,,,,
